Copper Resistance (Ohms),Graphene Resistance (Ohms),Final Resistance (Ohms)
120680.0,1714898.3851573388,99643.75380597042
118980.0,1714862.6318193253,98481.56035726886
117330.0,1714826.9076873777,97348.07197028853
115720.0,1714791.2127296932,96236.82554272615
114160.0,1714755.5469145144,95155.11897962326
112640.0,1714719.9102101251,94096.41200355325
111160.0,1714684.3025848533,93061.04341081578
109710.0,1714648.7240070703,92042.30834833022
108310.0,1714613.174445189,91054.58283552958
106930.0,1714577.6538676668,90076.98839061426
105600.0,1714542.1622430033,89131.04630927362
104290.0,1714506.699539741,88195.69828122837
103020.0,1714471.2657264636,87285.44638114626
101780.0,1714435.8607718004,86393.38913708742
100570.0,1714400.4846444207,85519.74609223781
99387.0,1714365.1373130388,84662.55654677658
98231.0,1714329.8187464075,83822.01080740188
97102.0,1714294.528913326,82998.29649363618
95998.0,1714259.2677826344,82190.13240559868
94920.0,1714224.0353232143,81398.42167702473
93865.0,1714188.83150399,80621.12345497291
92834.0,1714153.6562939277,79859.12670147646
91825.0,1714118.5096620356,79111.10052648552
90837.0,1714083.391577365,78376.43844201375
89871.0,1714048.3020090072,77656.0165759346
88925.0,1714013.2409260967,76948.47147219101
87999.0,1713978.2082978091,76253.92255638918
87091.0,1713943.204093363,75570.98168714676
86203.0,1713908.2282820153,74901.26265273424
85332.0,1713873.2808330678,74242.60900103899
84479.0,1713838.3617158632,73595.8746685639
83642.0,1713803.4708997842,72959.63746466929
82822.0,1713768.6083542556,72334.7468629965
82018.0,1713733.7740487447,71720.52940689177
81229.0,1713698.967952758,71116.30294020493
80456.0,1713664.1900358435,70522.91352348324
79697.0,1713629.4402675924,69938.90302202766
78952.0,1713594.718617634,69364.34175593339
78221.0,1713560.02505564,68799.29915418653
77503.0,1713525.359551323,68243.06841731473
76799.0,1713490.7220744367,67696.4890874266
758510.0,1713456.1125947745,325815.52286198473
695300.0,1713421.5310821712,313567.03580233717
641810.0,1713386.9775065023,302205.0580809909
595970.0,1713352.4518376836,291639.56566174095
556240.0,1713317.954045671,281787.4878128865
521470.0,1713283.484100462,272577.6350923985
490800.0,1713249.0419720928,263953.31648942805
463530.0,1713214.627630642,255855.78720908266
439130.0,1713180.241046226,248240.02725998985
417180.0,1713145.8821890033,241067.76486010393
397310.0,1713111.5510291716,234294.87612604737
379250.0,1713077.2475369691,227893.34102573345
362760.0,1713042.9716826729,221832.13956023625
347650.0,1713008.7234366015,216087.22860701225
333740.0,1712974.502769112,210629.01349586702
320910.0,1712940.3096506018,205443.72480694618
309020.0,1712906.1440515087,200503.42608653905
297980.0,1712872.005942308,195795.3236241098
287710.0,1712837.8952935184,191306.9614552576
278120.0,1712803.8120756932,187017.80935961875
269150.0,1712769.756259429,182917.3740711567
260740.0,1712735.7278153608,178992.64050733738
252840.0,1712701.7267141608,175232.96266830567
245400.0,1712667.7529265448,171625.70990855008
238390.0,1712633.8064232627,168166.29582384924
231770.0,1712599.887175108,164843.9079737494
225500.0,1712565.9951529112,161646.28046713455
219570.0,1712532.1303275411,158575.40444597206
213940.0,1712498.2926699067,155616.97238410232
208590.0,1712464.4821509551,152766.1015431073
203500.0,1712430.6987416735,150017.2378722711
198660.0,1712396.9424130868,147369.68227735287
194040.0,1712363.2131362588,144811.23940008876
189630.0,1712329.510882292,142340.11396081015
185410.0,1712295.8356223265,139948.49249563072
181380.0,1712262.187327543,137639.52068549686
177520.0,1712228.565969159,135404.65219699498
173820.0,1712194.9715184316,133240.69014428707
170280.0,1712161.403946654,131150.09434831314
166870.0,1712127.8632251609,129117.3171863921
163600.0,1712094.3493253223,127150.28100889549
160450.0,1712060.8622185478,125238.80959772294
157430.0,1712027.4018762852,123390.70944811749
154510.0,1711993.9682700187,121589.18582163342
151700.0,1711960.561371274,119841.79020621662
148990.0,1711927.18115161,118143.66749217904
146380.0,1711893.8275826282,116496.0844726275
143850.0,1711860.5006359636,114887.52758438903
141420.0,1711827.2002832922,113331.79779924583
139060.0,1711793.9264963253,111810.6992556397
136780.0,1711760.679246813,110331.5351609422
134570.0,1711727.4585065432,108888.66658050296
132440.0,1711694.2642473413,107489.45239487072
130370.0,1711661.0964410682,106121.51627949486
128360.0,1711627.9550596254,104785.487068563
126420.0,1711594.8400749483,103488.68584034206
124530.0,1711561.7514590123,102218.3564146125
122700.0,1711528.6891838284,100981.76239589877
120920.0,1711495.6532214452,99772.68427164458
119190.0,1711462.643543948,98591.59695740696
117510.0,1711429.6601234607,97438.96804120578
115880.0,1711396.7029321415,96315.2573498892
114300.0,1711363.7719421887,95220.91651748071
112750.0,1711330.8671258332,94142.44559133633
111250.0,1711297.9884553468,93094.09964479877
109780.0,1711265.135903036,92062.24335816923
108360.0,1711232.3094412442,91061.2444816651
106970.0,1711199.5090423515,90077.33622019355
105610.0,1711166.734678774,89110.75435141171
104290.0,1711133.9863229657,88168.87942885039
103010.0,1711101.2639474156,87252.0238386902
101750.0,1711068.56752465,86346.0911136527
100520.0,1711035.89702723,85458.4512585092
99328.0,1711003.2524277552,84595.12664989178
98160.0,1710970.6336988595,83746.20376175235
97018.0,1710938.0408132146,82913.31007299616
95903.0,1710905.4737435265,82097.35784665453
94813.0,1710872.9324625384,81297.06072843132
93748.0,1710840.416943029,80512.58573354021
92706.0,1710807.9271578128,79742.61762565268
91687.0,1710775.4630797412,78987.30474519124
90691.0,1710743.0246817004,78246.79330817594
89716.0,1710710.611936611,77519.73415433915
88761.0,1710678.2248174332,76805.50736499262
87827.0,1710645.8632971577,76104.9844511357
86912.0,1710613.5273488169,75416.78470833332
86016.0,1710581.2169454724,74741.01912653733
85138.0,1710548.9320602254,74077.04011241355
84278.0,1710516.6726662104,73424.9495752058
83436.0,1710484.4387365996,72784.84800889141
82610.0,1710452.230244598,72155.30864662812
81800.0,1710420.047163447,71536.41770922985
81005.0,1710387.8894664233,70927.4936232294
80227.0,1710355.7571268375,70330.15181584007
79462.0,1710323.6501180376,69741.39932926765
78713.0,1710291.568413403,69163.61796262734
77977.0,1710259.5119863525,68594.56681017687
77255.0,1710227.480810337,68035.08527225154
76546.0,1710195.4748588423,67484.46426725927
75851.0,1710163.4941053896,66943.54493342758
749260.0,1710131.5385235343,323739.71577751177
686820.0,1710099.608086868,311500.34342572396
633990.0,1710067.702769016,300153.51779063616
588700.0,1710035.8225436364,289602.6335342659
549450.0,1710003.9673844243,279768.5083240727
515110.0,1709972.1372651083,270581.2580477216
484810.0,1709940.332159452,261978.24066581184
457880.0,1709908.5520412528,253906.46996310842
433780.0,1709876.7968843419,246315.82744886575
412090.0,1709845.066662585,239165.82943217497
392470.0,1709813.361349883,232420.69142002502
374630.0,1709781.68092017,226044.3633735028
358340.0,1709750.025347414,220008.05039782717
343410.0,1709718.3946056187,214286.66140116344
329670.0,1709686.788668819,208853.5644267289
316990.0,1709655.2075110865,203690.32162027317
305250.0,1709623.6511065247,198776.51292809902
294350.0,1709592.1194292724,194094.83344534322
284200.0,1709560.6124534998,189627.89596317796
274730.0,1709529.1301534143,185363.45735314794
265860.0,1709497.6725032546,181281.5997670791
257560.0,1709466.2394772926,177382.83008356945
249750.0,1709434.8310498355,173642.16172123238
242410.0,1709403.4471952228,170061.06934614124
235480.0,1709372.087887828,166620.1362572683
228940.0,1709340.7531020578,163318.12108539164
222750.0,1709309.4428123527,160142.65365162602
216890.0,1709278.1569931847,157090.45911525184
211330.0,1709246.8956190615,154152.21018690325
206050.0,1709215.6586645227,151322.97116986476
201020.0,1709184.4461041417,148591.66725851438
196230.0,1709153.257912523,145957.36356049674
191670.0,1709122.0940643072,143418.777145418
187310.0,1709090.9545341656,140962.9559140109
183150.0,1709059.8392968036,138593.2901955689
179170.0,1709028.748326958,136301.53544681982
175360.0,1708997.6815994007,134084.7505715397
171700.0,1708966.6390889348,131933.80394922447
168200.0,1708935.6207703955,129856.94411980563
164840.0,1708904.626618653,127844.55399507156
161600.0,1708873.6566086083,125886.53835360435
158500.0,1708842.710715196,123996.82903223393
155510.0,1708811.7889133815,122158.88218037684
152630.0,1708780.8911781646,120374.17795311898
149850.0,1708750.0174845762,118637.90392703992
147180.0,1708719.1678076808,116957.66300317322
144590.0,1708688.3421225743,115315.77652181406
142100.0,1708657.5404043852,113726.02587940649
139690.0,1708626.7626282745,112176.73338785006
137360.0,1708596.0087694335,110668.83710386047
135110.0,1708565.2788030894,109203.25956250394
132930.0,1708534.572704497,107774.33324290118
130820.0,1708503.8904489472,106382.82740821928
128780.0,1708473.23201176,105029.49831340348
126800.0,1708442.5973682888,103708.39890915169
124880.0,1708411.9864939179,102420.1461397293
123010.0,1708381.3993640647,101158.58418804474
121200.0,1708350.8359541765,99931.00112450034
119450.0,1708320.296239734,98737.98435924554
117740.0,1708289.7801962495,97566.37618336163
116080.0,1708259.2877992664,96423.44118676607
114470.0,1708228.819024359,95309.63788582747
112900.0,1708198.373847134,94218.45210852868
111380.0,1708167.9522432291,93157.22749445199
109890.0,1708137.5541883153,92112.34664625638
108440.0,1708107.1796580912,91091.11180134234
107040.0,1708076.8286282907,90100.94100135397
105660.0,1708046.501074676,89120.90444632412
104330.0,1708016.1969730435,88172.57962746092
103020.0,1707985.9162992176,87234.85552573964
101750.0,1707955.6590290552,86322.2729018259
100510.0,1707925.4251384456,85427.9136193519
99299.0,1707895.2146033072,84551.2738957533
98117.0,1707865.02739959,83692.56393926711
96962.0,1707834.8635032754,82850.53058622521
95835.0,1707804.7228903754,82026.09536784742
94733.0,1707774.6055369328,81217.24668270494
93657.0,1707744.5114190215,80424.89073354019
92605.0,1707714.4405127447,79647.72142731048
91576.0,1707684.392794239,78885.1535245405
90569.0,1707654.3682396696,78136.59039665146
89585.0,1707624.3668252332,77402.91741042346
88622.0,1707594.3885271563,76682.78055127086
87679.0,1707564.4333216967,75975.55721698896
86756.0,1707534.5011851424,75281.36746223214
85852.0,1707504.5920938111,74599.57460357009
84967.0,1707474.7060240533,73930.28913952906
84100.0,1707444.8429522458,73272.86090773142
83251.0,1707415.0028547996,72627.3913099582
82418.0,1707385.1857081535,71992.45429263862
81602.0,1707355.3914887784,71368.90180479125
80802.0,1707325.6201731733,70756.0585948643
80018.0,1707295.8717378683,70154.00932694356
79248.0,1707266.1461594235,69561.2965402764
78493.0,1707236.4434144294,68978.76403216607
77753.0,1707206.7634795068,68406.48775106511
77026.0,1707177.106331305,67842.9910297878
76313.0,1707147.4719465033,67289.11487908648
75613.0,1707117.8603018115,66744.1479283342
74926.0,1707088.2713739704,66208.15204253142
740230.0,1707058.7051397483,321715.09945431625
678540.0,1707029.1615759437,309483.34115506907
626350.0,1706999.640659386,298149.588562419
581610.0,1706970.1423669327,287615.4074845323
542830.0,1706940.6666754724,277798.78962826607
508910.0,1706911.2135619211,268633.44704125234
478970.0,1706881.7830032264,260050.67257477986
452360.0,1706852.3749763644,252000.2551786948
428550.0,1706822.9894583402,244432.94716747678
407130.0,1706793.6264261885,237309.87457743383
387740.0,1706764.2858569736,230586.90162847916
370110.0,1706734.9677277885,224233.26623355696
354020.0,1706705.672015756,218222.8521950483
339270.0,1706676.3986980277,212525.9652839459
325700.0,1706647.1477517844,207118.98156590658
313170.0,1706617.9191542363,201978.7213886313
301570.0,1706588.7128826212,197088.12155614386
290800.0,1706559.5289142076,192429.35200971918
280780.0,1706530.3672262924,187989.00197942392
271420.0,1706501.2277962,183745.5123242208
262660.0,1706472.1106012869,179687.54046855212
254450.0,1706443.0156189338,175805.9977408372
246740.0,1706413.9428265549,172089.73066342855
239490.0,1706384.8922015894,168530.54553805632
232640.0,1706355.8637215078,165108.60260507654
226180.0,1706326.8573638073,161827.48626275698
220070.0,1706297.8731060147,158674.71948935234
214280.0,1706268.9109256847,155641.69908541217
208780.0,1706239.9708004012,152718.78587788416
203560.0,1706211.0527077764,149906.19497765444
198600.0,1706182.15662545,147198.2636053714
193870.0,1706153.2825310908,144583.1128639977
189360.0,1706124.4304023967,142059.22643631193
185060.0,1706095.6002170923,139624.7550479312
180940.0,1706066.7919529325,137266.01376314383
177010.0,1706038.0055876963,134991.77790517994
173240.0,1706009.2410991967,132787.50868280153
169640.0,1705980.4984652696,130661.64008729905
166170.0,1705951.777663782,128592.84282751847
162850.0,1705923.0786726268,126595.11573041318
159660.0,1705894.401469728,124658.4700500142
156590.0,1705865.746033034,122778.60283292887
153630.0,1705837.1123405232,120950.97443340987
150790.0,1705808.5003702012,119183.3130237841
148050.0,1705779.9101001015,117464.62733687986
145400.0,1705751.3415082851,115789.85957760391
142850.0,1705722.7945728418,114166.52164818397
140390.0,1705694.269271887,112589.42186520348
138010.0,1705665.7655835666,111053.16910579434
135710.0,1705637.2834860508,109558.69941338962
133480.0,1705608.82295754,108100.37412554437
131330.0,1705580.3839762607,106685.57412368937
129250.0,1705551.9665204682,105308.54850301171
127230.0,1705523.570568443,103963.37343874482
125270.0,1705495.196098495,102650.6749782543
123370.0,1705466.8430889614,101371.06950892448
121530.0,1705438.511518204,100125.16308424994
119740.0,1705410.2013646166,98906.7278859088
118010.0,1705381.9126066156,97723.10156834051
116320.0,1705353.645222647,96561.07599421572
114680.0,1705325.3991911842,95427.93923251981
113090.0,1705297.174490726,94324.14834264031
111540.0,1705268.9710997995,93243.1635894001
110030.0,1705240.7889969589,92185.33175425557
108570.0,1705212.6281607845,91158.04436482924
107140.0,1705184.4885698832,90147.5680803899
105750.0,1705156.3702028915,89161.25305265219
104390.0,1705128.27303847,88192.28693810268
103070.0,1705100.1970553068,87248.07011720899
101780.0,1705072.1422321168,86321.72428271582
100520.0,1705044.1085476417,85413.4769589702
99299.0,1705016.0959806507,84530.07454718756
98103.0,1704988.1045099387,83661.62669841801
96935.0,1704960.1341143267,82810.5009829803
95794.0,1704932.184772664,81976.16367759221
94680.0,1704904.2564638243,81158.80295659299
93592.0,1704876.34916671,80357.86694391498
92529.0,1704848.462860248,79572.79133435091
91489.0,1704820.597523393,78802.25786387987
90472.0,1704792.7531351252,78046.4157528681
89478.0,1704764.929674452,77305.41208157722
88506.0,1704737.127120406,76578.64308843802
87554.0,1704709.3454520467,75864.74326605286
86622.0,1704681.5846484604,75163.83384108357
85711.0,1704653.844688758,74476.78940129626
84818.0,1704626.1255520773,73801.46265142268
83943.0,1704598.4272175834,73137.95737336695
83087.0,1704570.7496644647,72487.13708419027
82248.0,1704543.0928719393,71847.58245706907
81425.0,1704515.456819248,71218.62208727974
80619.0,1704487.8414856591,70601.10950731792
79829.0,1704460.2468504668,69994.36701087208
79054.0,1704432.6728929903,69397.70818495065
78293.0,1704405.1195925756,68810.43818184649
77548.0,1704377.586928594,68234.1766364687
76816.0,1704350.0748804423,67666.67646188666
76098.0,1704322.5834275435,67108.77939567865
75394.0,1704295.112549346,66560.55380312668
74702.0,1704267.6622253244,66020.50494541558
