Ncht,Nchb,Nchl,Nchr,Lg
1.826732673267326845e+03,1.826732673267326845e+03,3.914191419141913997e+01,3.914191419141913997e+01,4.227732043869086580e-07
1.827002700270027162e+03,1.827002700270027162e+03,3.914671467146714434e+01,3.914671467146714434e+01,4.227211373619012965e-07
1.827272727272727025e+03,1.827272727272727025e+03,3.915151515151515582e+01,3.915151515151515582e+01,4.226690831710369900e-07
1.827542754275427342e+03,1.827542754275427342e+03,3.915631563156315309e+01,3.915631563156315309e+01,4.226170418095664779e-07
1.827812781278127886e+03,1.827812781278127886e+03,3.916111611161115746e+01,3.916111611161115746e+01,4.225650132727423523e-07
1.828082808280828203e+03,1.828082808280828203e+03,3.916591659165916894e+01,3.916591659165916894e+01,4.225129975558196934e-07
1.828352835283528066e+03,1.828352835283528066e+03,3.917071707170716621e+01,3.917071707170716621e+01,4.224609946540562813e-07
1.828622862286228383e+03,1.828622862286228383e+03,3.917551755175517059e+01,3.917551755175517059e+01,4.224090045627115903e-07
1.828892889288928927e+03,1.828892889288928927e+03,3.918031803180318207e+01,3.918031803180318207e+01,4.223570272770478475e-07
1.829162916291629244e+03,1.829162916291629244e+03,3.918511851185117933e+01,3.918511851185117933e+01,4.223050627923297681e-07
1.829432943294329107e+03,1.829432943294329107e+03,3.918991899189918371e+01,3.918991899189918371e+01,4.222531111038240791e-07
1.829702970297029424e+03,1.829702970297029424e+03,3.919471947194719519e+01,3.919471947194719519e+01,4.222011722067998367e-07
1.829972997299729968e+03,1.829972997299729968e+03,3.919951995199519246e+01,3.919951995199519246e+01,4.221492460965286914e-07
1.830243024302430285e+03,1.830243024302430285e+03,3.920432043204321104e+01,3.920432043204321104e+01,4.220973327682844109e-07
1.830513051305130602e+03,1.830513051305130602e+03,3.920912091209120831e+01,3.920912091209120831e+01,4.220454322173433044e-07
1.830783078307830465e+03,1.830783078307830465e+03,3.921392139213921268e+01,3.921392139213921268e+01,4.219935444389837455e-07
1.831053105310531009e+03,1.831053105310531009e+03,3.921872187218722416e+01,3.921872187218722416e+01,4.219416694284865960e-07
1.831323132313231326e+03,1.831323132313231326e+03,3.922352235223522143e+01,3.922352235223522143e+01,4.218898071811350999e-07
1.831593159315931644e+03,1.831593159315931644e+03,3.922832283228322581e+01,3.922832283228322581e+01,4.218379576922145661e-07
1.831863186318631506e+03,1.831863186318631506e+03,3.923312331233123729e+01,3.923312331233123729e+01,4.217861209570129502e-07
1.832133213321332050e+03,1.832133213321332050e+03,3.923792379237923456e+01,3.923792379237923456e+01,4.217342969708204314e-07
1.832403240324032367e+03,1.832403240324032367e+03,3.924272427242723893e+01,3.924272427242723893e+01,4.216824857289293065e-07
1.832673267326732685e+03,1.832673267326732685e+03,3.924752475247525041e+01,3.924752475247525041e+01,4.216306872266343603e-07
1.832943294329432547e+03,1.832943294329432547e+03,3.925232523252324768e+01,3.925232523252324768e+01,4.215789014592329719e-07
1.833213321332133319e+03,1.833213321332133319e+03,3.925712571257125916e+01,3.925712571257125916e+01,4.215271284220241614e-07
1.833483348334833408e+03,1.833483348334833408e+03,3.926192619261926353e+01,3.926192619261926353e+01,4.214753681103098075e-07
1.833753375337533726e+03,1.833753375337533726e+03,3.926672667266726080e+01,3.926672667266726080e+01,4.214236205193942772e-07
1.834023402340233588e+03,1.834023402340233588e+03,3.927152715271527228e+01,3.927152715271527228e+01,4.213718856445833668e-07
1.834293429342934360e+03,1.834293429342934360e+03,3.927632763276327665e+01,3.927632763276327665e+01,4.213201634811861021e-07
1.834563456345634449e+03,1.834563456345634449e+03,3.928112811281128103e+01,3.928112811281128103e+01,4.212684540245134146e-07
1.834833483348334767e+03,1.834833483348334767e+03,3.928592859285928540e+01,3.928592859285928540e+01,4.212167572698784061e-07
1.835103510351035084e+03,1.835103510351035084e+03,3.929072907290728978e+01,3.929072907290728978e+01,4.211650732125969316e-07
1.835373537353735401e+03,1.835373537353735401e+03,3.929552955295529415e+01,3.929552955295529415e+01,4.211134018479867518e-07
1.835643564356435490e+03,1.835643564356435490e+03,3.930033003300329852e+01,3.930033003300329852e+01,4.210617431713681154e-07
1.835913591359136035e+03,1.835913591359136035e+03,3.930513051305130290e+01,3.930513051305130290e+01,4.210100971780634949e-07
1.836183618361836125e+03,1.836183618361836125e+03,3.930993099309930727e+01,3.930993099309930727e+01,4.209584638633976919e-07
1.836453645364536442e+03,1.836453645364536442e+03,3.931473147314731165e+01,3.931473147314731165e+01,4.209068432226979432e-07
1.836723672367236531e+03,1.836723672367236531e+03,3.931953195319531602e+01,3.931953195319531602e+01,4.208552352512934444e-07
1.836993699369937076e+03,1.836993699369937076e+03,3.932433243324332750e+01,3.932433243324332750e+01,4.208036399445160382e-07
1.837263726372637166e+03,1.837263726372637166e+03,3.932913291329132477e+01,3.932913291329132477e+01,4.207520572976997377e-07
1.837533753375337483e+03,1.837533753375337483e+03,3.933393339333932914e+01,3.933393339333932914e+01,4.207004873061807266e-07
1.837803780378037800e+03,1.837803780378037800e+03,3.933873387338734062e+01,3.933873387338734062e+01,4.206489299652976767e-07
1.838073807380738117e+03,1.838073807380738117e+03,3.934353435343533789e+01,3.934353435343533789e+01,4.205973852703915890e-07
1.838343834383438207e+03,1.838343834383438207e+03,3.934833483348334937e+01,3.934833483348334937e+01,4.205458532168053707e-07
1.838613861386138751e+03,1.838613861386138751e+03,3.935313531353135375e+01,3.935313531353135375e+01,4.204943337998845756e-07
1.838883888388838841e+03,1.838883888388838841e+03,3.935793579357935101e+01,3.935793579357935101e+01,4.204428270149773517e-07
1.839153915391539158e+03,1.839153915391539158e+03,3.936273627362736249e+01,3.936273627362736249e+01,4.203913328574329589e-07
1.839423942394239248e+03,1.839423942394239248e+03,3.936753675367536687e+01,3.936753675367536687e+01,4.203398513226043095e-07
1.839693969396939792e+03,1.839693969396939792e+03,3.937233723372336414e+01,3.937233723372336414e+01,4.202883824058460632e-07
1.839963996399639882e+03,1.839963996399639882e+03,3.937713771377137562e+01,3.937713771377137562e+01,4.202369261025144678e-07
1.840234023402340199e+03,1.840234023402340199e+03,3.938193819381937999e+01,3.938193819381937999e+01,4.201854824079693179e-07
1.840504050405040516e+03,1.840504050405040516e+03,3.938673867386737726e+01,3.938673867386737726e+01,4.201340513175718375e-07
1.840774077407740833e+03,1.840774077407740833e+03,3.939153915391539584e+01,3.939153915391539584e+01,4.200826328266856331e-07
1.841044104410440923e+03,1.841044104410440923e+03,3.939633963396339311e+01,3.939633963396339311e+01,4.200312269306769580e-07
1.841314131413141467e+03,1.841314131413141467e+03,3.940114011401140459e+01,3.940114011401140459e+01,4.199798336249138124e-07
1.841584158415841557e+03,1.841584158415841557e+03,3.940594059405940897e+01,3.940594059405940897e+01,4.199284529047669496e-07
1.841854185418541874e+03,1.841854185418541874e+03,3.941074107410740623e+01,3.941074107410740623e+01,4.198770847656091345e-07
1.842124212421241964e+03,1.842124212421241964e+03,3.941554155415541771e+01,3.941554155415541771e+01,4.198257292028154083e-07
1.842394239423942508e+03,1.842394239423942508e+03,3.942034203420342209e+01,3.942034203420342209e+01,4.197743862117631416e-07
1.842664266426642598e+03,1.842664266426642598e+03,3.942514251425141936e+01,3.942514251425141936e+01,4.197230557878320875e-07
1.842934293429342915e+03,1.842934293429342915e+03,3.942994299429943084e+01,3.942994299429943084e+01,4.196717379264037987e-07
1.843204320432043005e+03,1.843204320432043005e+03,3.943474347434743521e+01,3.943474347434743521e+01,4.196204326228628986e-07
1.843474347434743549e+03,1.843474347434743549e+03,3.943954395439543248e+01,3.943954395439543248e+01,4.195691398725955458e-07
1.843744374437443639e+03,1.843744374437443639e+03,3.944434443444344396e+01,3.944434443444344396e+01,4.195178596709903341e-07
1.844014401440143729e+03,1.844014401440143729e+03,3.944914491449144833e+01,3.944914491449144833e+01,4.194665920134383454e-07
1.844284428442844273e+03,1.844284428442844273e+03,3.945394539453944560e+01,3.945394539453944560e+01,4.194153368953328853e-07
1.844554455445544363e+03,1.844554455445544363e+03,3.945874587458746419e+01,3.945874587458746419e+01,4.193640943120691120e-07
1.844824482448244680e+03,1.844824482448244680e+03,3.946354635463546146e+01,3.946354635463546146e+01,4.193128642590449897e-07
1.845094509450944770e+03,1.845094509450944770e+03,3.946834683468346583e+01,3.946834683468346583e+01,4.192616467316605471e-07
1.845364536453645314e+03,1.845364536453645314e+03,3.947314731473147731e+01,3.947314731473147731e+01,4.192104417253177187e-07
1.845634563456345404e+03,1.845634563456345404e+03,3.947794779477947458e+01,3.947794779477947458e+01,4.191592492354214039e-07
1.845904590459045721e+03,1.845904590459045721e+03,3.948274827482747895e+01,3.948274827482747895e+01,4.191080692573779841e-07
1.846174617461746038e+03,1.846174617461746038e+03,3.948754875487549043e+01,3.948754875487549043e+01,4.190569017865965408e-07
1.846444644464446355e+03,1.846444644464446355e+03,3.949234923492348770e+01,3.949234923492348770e+01,4.190057468184883788e-07
1.846714671467146445e+03,1.846714671467146445e+03,3.949714971497149207e+01,3.949714971497149207e+01,4.189546043484669735e-07
1.846984698469846990e+03,1.846984698469846990e+03,3.950195019501950355e+01,3.950195019501950355e+01,4.189034743719478650e-07
1.847254725472547079e+03,1.847254725472547079e+03,3.950675067506750082e+01,3.950675067506750082e+01,4.188523568843492932e-07
1.847524752475247396e+03,1.847524752475247396e+03,3.951155115511551941e+01,3.951155115511551941e+01,4.188012518810911393e-07
1.847794779477947486e+03,1.847794779477947486e+03,3.951635163516351668e+01,3.951635163516351668e+01,4.187501593575961431e-07
1.848064806480648031e+03,1.848064806480648031e+03,3.952115211521151394e+01,3.952115211521151394e+01,4.186990793092891090e-07
1.848334833483348120e+03,1.848334833483348120e+03,3.952595259525953253e+01,3.952595259525953253e+01,4.186480117315964298e-07
1.848604860486048437e+03,1.848604860486048437e+03,3.953075307530752980e+01,3.953075307530752980e+01,4.185969566199478332e-07
1.848874887488748755e+03,1.848874887488748755e+03,3.953555355535553417e+01,3.953555355535553417e+01,4.185459139697744236e-07
1.849144914491449072e+03,1.849144914491449072e+03,3.954035403540354565e+01,3.954035403540354565e+01,4.184948837765099522e-07
1.849414941494149161e+03,1.849414941494149161e+03,3.954515451545154292e+01,3.954515451545154292e+01,4.184438660355903938e-07
1.849684968496849933e+03,1.849684968496849933e+03,3.954995499549954729e+01,3.954995499549954729e+01,4.183928607424535229e-07
1.849954995499549796e+03,1.849954995499549796e+03,3.955475547554755877e+01,3.955475547554755877e+01,4.183418678925399731e-07
1.850225022502250113e+03,1.850225022502250113e+03,3.955955595559555604e+01,3.955955595559555604e+01,4.182908874812923365e-07
1.850495049504950202e+03,1.850495049504950202e+03,3.956435643564356042e+01,3.956435643564356042e+01,4.182399195041551639e-07
1.850765076507650974e+03,1.850765076507650974e+03,3.956915691569157190e+01,3.956915691569157190e+01,4.181889639565755475e-07
1.851035103510350837e+03,1.851035103510350837e+03,3.957395739573956917e+01,3.957395739573956917e+01,4.181380208340029616e-07
1.851305130513051154e+03,1.851305130513051154e+03,3.957875787578758064e+01,3.957875787578758064e+01,4.180870901318885215e-07
1.851575157515751471e+03,1.851575157515751471e+03,3.958355835583558502e+01,3.958355835583558502e+01,4.180361718456862544e-07
1.851845184518452015e+03,1.851845184518452015e+03,3.958835883588358229e+01,3.958835883588358229e+01,4.179852659708518285e-07
1.852115211521151878e+03,1.852115211521151878e+03,3.959315931593159377e+01,3.959315931593159377e+01,4.179343725028436121e-07
1.852385238523852195e+03,1.852385238523852195e+03,3.959795979597959814e+01,3.959795979597959814e+01,4.178834914371216672e-07
1.852655265526552512e+03,1.852655265526552512e+03,3.960276027602760252e+01,3.960276027602760252e+01,4.178326227691488090e-07
1.852925292529253056e+03,1.852925292529253056e+03,3.960756075607560689e+01,3.960756075607560689e+01,4.177817664943897055e-07
1.853195319531952919e+03,1.853195319531952919e+03,3.961236123612361126e+01,3.961236123612361126e+01,4.177309226083114069e-07
1.853465346534653236e+03,1.853465346534653236e+03,3.961716171617161564e+01,3.961716171617161564e+01,4.176800911063830280e-07
1.853735373537353553e+03,1.853735373537353553e+03,3.962196219621962001e+01,3.962196219621962001e+01,4.176292719840761720e-07
1.854005400540054097e+03,1.854005400540054097e+03,3.962676267626762439e+01,3.962676267626762439e+01,4.175784652368642948e-07
1.854275427542754414e+03,1.854275427542754414e+03,3.963156315631562876e+01,3.963156315631562876e+01,4.175276708602233403e-07
1.854545454545454277e+03,1.854545454545454277e+03,3.963636363636363313e+01,3.963636363636363313e+01,4.174768888496313175e-07
1.854815481548154594e+03,1.854815481548154594e+03,3.964116411641163751e+01,3.964116411641163751e+01,4.174261192005684584e-07
1.855085508550855138e+03,1.855085508550855138e+03,3.964596459645964899e+01,3.964596459645964899e+01,4.173753619085172717e-07
1.855355535553555455e+03,1.855355535553555455e+03,3.965076507650764626e+01,3.965076507650764626e+01,4.173246169689625423e-07
1.855625562556255318e+03,1.855625562556255318e+03,3.965556555655565774e+01,3.965556555655565774e+01,4.172738843773908024e-07
1.855895589558955635e+03,1.855895589558955635e+03,3.966036603660366211e+01,3.966036603660366211e+01,4.172231641292914954e-07
1.856165616561656179e+03,1.856165616561656179e+03,3.966516651665165938e+01,3.966516651665165938e+01,4.171724562201557592e-07
1.856435643564356496e+03,1.856435643564356496e+03,3.966996699669967086e+01,3.966996699669967086e+01,4.171217606454768491e-07
1.856705670567056359e+03,1.856705670567056359e+03,3.967476747674767523e+01,3.967476747674767523e+01,4.170710774007507204e-07
1.856975697569756676e+03,1.856975697569756676e+03,3.967956795679567250e+01,3.967956795679567250e+01,4.170204064814752341e-07
1.857245724572457220e+03,1.857245724572457220e+03,3.968436843684368398e+01,3.968436843684368398e+01,4.169697478831500512e-07
1.857515751575157537e+03,1.857515751575157537e+03,3.968916891689168835e+01,3.968916891689168835e+01,4.169191016012778503e-07
1.857785778577857855e+03,1.857785778577857855e+03,3.969396939693968562e+01,3.969396939693968562e+01,4.168684676313629511e-07
1.858055805580557717e+03,1.858055805580557717e+03,3.969876987698769710e+01,3.969876987698769710e+01,4.168178459689118438e-07
1.858325832583258261e+03,1.858325832583258261e+03,3.970357035703570148e+01,3.970357035703570148e+01,4.167672366094334538e-07
1.858595859585958578e+03,1.858595859585958578e+03,3.970837083708369875e+01,3.970837083708369875e+01,4.167166395484388242e-07
1.858865886588658896e+03,1.858865886588658896e+03,3.971317131713171733e+01,3.971317131713171733e+01,4.166660547814410097e-07
1.859135913591358758e+03,1.859135913591358758e+03,3.971797179717971460e+01,3.971797179717971460e+01,4.166154823039555531e-07
1.859405940594059302e+03,1.859405940594059302e+03,3.972277227722772608e+01,3.972277227722772608e+01,4.165649221114998502e-07
1.859675967596759619e+03,1.859675967596759619e+03,3.972757275727573045e+01,3.972757275727573045e+01,4.165143741995937849e-07
1.859945994599459937e+03,1.859945994599459937e+03,3.973237323732372772e+01,3.973237323732372772e+01,4.164638385637593588e-07
1.860216021602159799e+03,1.860216021602159799e+03,3.973717371737173920e+01,3.973717371737173920e+01,4.164133151995202675e-07
1.860486048604860571e+03,1.860486048604860571e+03,3.974197419741974358e+01,3.974197419741974358e+01,4.163628041024032769e-07
1.860756075607560661e+03,1.860756075607560661e+03,3.974677467746774084e+01,3.974677467746774084e+01,4.163123052679365295e-07
1.861026102610260978e+03,1.861026102610260978e+03,3.975157515751575232e+01,3.975157515751575232e+01,4.162618186916507091e-07
