Length (nm), Thickness (nm), Width (nm), Inductance (H)
56.060606, 100.000000, 80.000000, 1.466004129308e-07
56.060606, 100.000000, 90.000000, 1.436356173254e-07
56.060606, 100.000000, 100.000000, 1.412256070965e-07
56.060606, 100.000000, 110.000000, 1.393162229113e-07
56.060606, 100.000000, 120.000000, 1.378608684330e-07
56.060606, 100.000000, 130.000000, 1.368191645674e-07
56.060606, 100.000000, 140.000000, 1.361558903323e-07
57.575758, 10.000000, 50.000000, 2.762334759841e-07
57.575758, 10.000000, 60.000000, 2.530454452818e-07
57.575758, 10.000000, 70.000000, 2.339812720201e-07
57.575758, 10.000000, 80.000000, 2.180667701520e-07
57.575758, 10.000000, 90.000000, 2.046367722836e-07
57.575758, 10.000000, 100.000000, 1.932168415859e-07
57.575758, 10.000000, 110.000000, 1.834566714511e-07
57.575758, 10.000000, 120.000000, 1.750902351795e-07
57.575758, 10.000000, 130.000000, 1.679107460119e-07
57.575758, 10.000000, 140.000000, 1.617542769777e-07
57.575758, 20.000000, 50.000000, 2.530454452818e-07
57.575758, 20.000000, 60.000000, 2.339812720201e-07
57.575758, 20.000000, 70.000000, 2.180667701520e-07
57.575758, 20.000000, 80.000000, 2.046367722836e-07
57.575758, 20.000000, 90.000000, 1.932168415859e-07
57.575758, 20.000000, 100.000000, 1.834566714511e-07
57.575758, 20.000000, 110.000000, 1.750902351795e-07
57.575758, 20.000000, 120.000000, 1.679107460119e-07
57.575758, 20.000000, 130.000000, 1.617542769777e-07
57.575758, 20.000000, 140.000000, 1.564886780134e-07
57.575758, 30.000000, 50.000000, 2.339812720201e-07
57.575758, 30.000000, 60.000000, 2.180667701520e-07
57.575758, 30.000000, 70.000000, 2.046367722836e-07
57.575758, 30.000000, 80.000000, 1.932168415859e-07
57.575758, 30.000000, 90.000000, 1.834566714511e-07
57.575758, 30.000000, 100.000000, 1.750902351795e-07
57.575758, 30.000000, 110.000000, 1.679107460119e-07
57.575758, 30.000000, 120.000000, 1.617542769777e-07
57.575758, 30.000000, 130.000000, 1.564886780134e-07
57.575758, 30.000000, 140.000000, 1.520058589132e-07
57.575758, 40.000000, 50.000000, 2.180667701520e-07
57.575758, 40.000000, 60.000000, 2.046367722836e-07
57.575758, 40.000000, 70.000000, 1.932168415859e-07
57.575758, 40.000000, 80.000000, 1.834566714511e-07
57.575758, 40.000000, 90.000000, 1.750902351795e-07
57.575758, 40.000000, 100.000000, 1.679107460119e-07
57.575758, 40.000000, 110.000000, 1.617542769777e-07
57.575758, 40.000000, 120.000000, 1.564886780134e-07
57.575758, 40.000000, 130.000000, 1.520058589132e-07
57.575758, 40.000000, 140.000000, 1.482162814084e-07
57.575758, 50.000000, 50.000000, 2.046367722836e-07
57.575758, 50.000000, 60.000000, 1.932168415859e-07
57.575758, 50.000000, 70.000000, 1.834566714511e-07
57.575758, 50.000000, 80.000000, 1.750902351795e-07
57.575758, 50.000000, 90.000000, 1.679107460119e-07
57.575758, 50.000000, 100.000000, 1.617542769777e-07
57.575758, 50.000000, 110.000000, 1.564886780134e-07
57.575758, 50.000000, 120.000000, 1.520058589132e-07
57.575758, 50.000000, 130.000000, 1.482162814084e-07
57.575758, 50.000000, 140.000000, 1.450449424175e-07
57.575758, 60.000000, 50.000000, 1.932168415859e-07
57.575758, 60.000000, 60.000000, 1.834566714511e-07
57.575758, 60.000000, 70.000000, 1.750902351795e-07
57.575758, 60.000000, 80.000000, 1.679107460119e-07
57.575758, 60.000000, 90.000000, 1.617542769777e-07
57.575758, 60.000000, 100.000000, 1.564886780134e-07
57.575758, 60.000000, 110.000000, 1.520058589132e-07
57.575758, 60.000000, 120.000000, 1.482162814084e-07
57.575758, 60.000000, 130.000000, 1.450449424175e-07
57.575758, 60.000000, 140.000000, 1.424283888031e-07
57.575758, 70.000000, 50.000000, 1.834566714511e-07
57.575758, 70.000000, 60.000000, 1.750902351795e-07
57.575758, 70.000000, 70.000000, 1.679107460119e-07
57.575758, 70.000000, 80.000000, 1.617542769777e-07
57.575758, 70.000000, 90.000000, 1.564886780134e-07
57.575758, 70.000000, 100.000000, 1.520058589132e-07
57.575758, 70.000000, 110.000000, 1.482162814084e-07
57.575758, 70.000000, 120.000000, 1.450449424175e-07
57.575758, 70.000000, 130.000000, 1.424283888031e-07
57.575758, 70.000000, 140.000000, 1.403124612324e-07
57.575758, 80.000000, 50.000000, 1.750902351795e-07
57.575758, 80.000000, 60.000000, 1.679107460119e-07
57.575758, 80.000000, 70.000000, 1.617542769777e-07
57.575758, 80.000000, 80.000000, 1.564886780134e-07
57.575758, 80.000000, 90.000000, 1.520058589132e-07
57.575758, 80.000000, 100.000000, 1.482162814084e-07
57.575758, 80.000000, 110.000000, 1.450449424175e-07
57.575758, 80.000000, 120.000000, 1.424283888031e-07
57.575758, 80.000000, 130.000000, 1.403124612324e-07
57.575758, 80.000000, 140.000000, 1.386505633686e-07
57.575758, 90.000000, 50.000000, 1.679107460119e-07
57.575758, 90.000000, 60.000000, 1.617542769777e-07
57.575758, 90.000000, 70.000000, 1.564886780134e-07
57.575758, 90.000000, 80.000000, 1.520058589132e-07
57.575758, 90.000000, 90.000000, 1.482162814084e-07
57.575758, 90.000000, 100.000000, 1.450449424175e-07
57.575758, 90.000000, 110.000000, 1.424283888031e-07
57.575758, 90.000000, 120.000000, 1.403124612324e-07
57.575758, 90.000000, 130.000000, 1.386505633686e-07
57.575758, 90.000000, 140.000000, 1.374023161176e-07
57.575758, 100.000000, 50.000000, 1.617542769777e-07
57.575758, 100.000000, 60.000000, 1.564886780134e-07
57.575758, 100.000000, 70.000000, 1.520058589132e-07
57.575758, 100.000000, 80.000000, 1.482162814084e-07
57.575758, 100.000000, 90.000000, 1.450449424175e-07
57.575758, 100.000000, 100.000000, 1.424283888031e-07
57.575758, 100.000000, 110.000000, 1.403124612324e-07
57.575758, 100.000000, 120.000000, 1.386505633686e-07
57.575758, 100.000000, 130.000000, 1.374023161176e-07
57.575758, 100.000000, 140.000000, 1.365324984970e-07
59.090909, 10.000000, 50.000000, 2.802528647628e-07
59.090909, 10.000000, 60.000000, 2.568688826435e-07
59.090909, 10.000000, 70.000000, 2.376087579647e-07
59.090909, 10.000000, 80.000000, 2.214983046796e-07
59.090909, 10.000000, 90.000000, 2.078723553942e-07
59.090909, 10.000000, 100.000000, 1.962564732795e-07
59.090909, 10.000000, 110.000000, 1.863003517277e-07
59.090909, 10.000000, 120.000000, 1.777379640391e-07
59.090909, 10.000000, 130.000000, 1.703625234545e-07
59.090909, 10.000000, 140.000000, 1.640101030033e-07
59.090909, 20.000000, 50.000000, 2.568688826435e-07
59.090909, 20.000000, 60.000000, 2.376087579647e-07
59.090909, 20.000000, 70.000000, 2.214983046796e-07
59.090909, 20.000000, 80.000000, 2.078723553942e-07
59.090909, 20.000000, 90.000000, 1.962564732795e-07
59.090909, 20.000000, 100.000000, 1.863003517277e-07
59.090909, 20.000000, 110.000000, 1.777379640391e-07
59.090909, 20.000000, 120.000000, 1.703625234545e-07
59.090909, 20.000000, 130.000000, 1.640101030033e-07
59.090909, 20.000000, 140.000000, 1.585485526219e-07
59.090909, 30.000000, 50.000000, 2.376087579647e-07
59.090909, 30.000000, 60.000000, 2.214983046796e-07
59.090909, 30.000000, 70.000000, 2.078723553942e-07
59.090909, 30.000000, 80.000000, 1.962564732795e-07
59.090909, 30.000000, 90.000000, 1.863003517277e-07
59.090909, 30.000000, 100.000000, 1.777379640391e-07
59.090909, 30.000000, 110.000000, 1.703625234545e-07
59.090909, 30.000000, 120.000000, 1.640101030033e-07
59.090909, 30.000000, 130.000000, 1.585485526219e-07
59.090909, 30.000000, 140.000000, 1.538697821048e-07
59.090909, 40.000000, 50.000000, 2.214983046796e-07
59.090909, 40.000000, 60.000000, 2.078723553942e-07
59.090909, 40.000000, 70.000000, 1.962564732795e-07
59.090909, 40.000000, 80.000000, 1.863003517277e-07
59.090909, 40.000000, 90.000000, 1.777379640391e-07
59.090909, 40.000000, 100.000000, 1.703625234545e-07
59.090909, 40.000000, 110.000000, 1.640101030033e-07
59.090909, 40.000000, 120.000000, 1.585485526219e-07
59.090909, 40.000000, 130.000000, 1.538697821048e-07
59.090909, 40.000000, 140.000000, 1.498842531830e-07
59.090909, 50.000000, 50.000000, 2.078723553942e-07
59.090909, 50.000000, 60.000000, 1.962564732795e-07
59.090909, 50.000000, 70.000000, 1.863003517277e-07
59.090909, 50.000000, 80.000000, 1.777379640391e-07
59.090909, 50.000000, 90.000000, 1.703625234545e-07
59.090909, 50.000000, 100.000000, 1.640101030033e-07
59.090909, 50.000000, 110.000000, 1.585485526219e-07
59.090909, 50.000000, 120.000000, 1.538697821048e-07
59.090909, 50.000000, 130.000000, 1.498842531830e-07
59.090909, 50.000000, 140.000000, 1.465169627751e-07
59.090909, 60.000000, 50.000000, 1.962564732795e-07
59.090909, 60.000000, 60.000000, 1.863003517277e-07
59.090909, 60.000000, 70.000000, 1.777379640391e-07
59.090909, 60.000000, 80.000000, 1.703625234545e-07
59.090909, 60.000000, 90.000000, 1.640101030033e-07
59.090909, 60.000000, 100.000000, 1.585485526219e-07
59.090909, 60.000000, 110.000000, 1.538697821048e-07
59.090909, 60.000000, 120.000000, 1.498842531830e-07
59.090909, 60.000000, 130.000000, 1.465169627751e-07
59.090909, 60.000000, 140.000000, 1.437044577437e-07
59.090909, 70.000000, 50.000000, 1.863003517277e-07
59.090909, 70.000000, 60.000000, 1.777379640391e-07
59.090909, 70.000000, 70.000000, 1.703625234545e-07
59.090909, 70.000000, 80.000000, 1.640101030033e-07
59.090909, 70.000000, 90.000000, 1.585485526219e-07
59.090909, 70.000000, 100.000000, 1.538697821048e-07
59.090909, 70.000000, 110.000000, 1.498842531830e-07
59.090909, 70.000000, 120.000000, 1.465169627751e-07
59.090909, 70.000000, 130.000000, 1.437044577437e-07
59.090909, 70.000000, 140.000000, 1.413925787560e-07
59.090909, 80.000000, 50.000000, 1.777379640391e-07
59.090909, 80.000000, 60.000000, 1.703625234545e-07
59.090909, 80.000000, 70.000000, 1.640101030033e-07
59.090909, 80.000000, 80.000000, 1.585485526219e-07
59.090909, 80.000000, 90.000000, 1.538697821048e-07
59.090909, 80.000000, 100.000000, 1.498842531830e-07
59.090909, 80.000000, 110.000000, 1.465169627751e-07
59.090909, 80.000000, 120.000000, 1.437044577437e-07
59.090909, 80.000000, 130.000000, 1.413925787560e-07
59.090909, 80.000000, 140.000000, 1.395347294752e-07
59.090909, 90.000000, 50.000000, 1.703625234545e-07
59.090909, 90.000000, 60.000000, 1.640101030033e-07
59.090909, 90.000000, 70.000000, 1.585485526219e-07
59.090909, 90.000000, 80.000000, 1.538697821048e-07
59.090909, 90.000000, 90.000000, 1.498842531830e-07
59.090909, 90.000000, 100.000000, 1.465169627751e-07
59.090909, 90.000000, 110.000000, 1.437044577437e-07
59.090909, 90.000000, 120.000000, 1.413925787560e-07
59.090909, 90.000000, 130.000000, 1.395347294752e-07
59.090909, 90.000000, 140.000000, 1.380905308072e-07
59.090909, 100.000000, 50.000000, 1.640101030033e-07
59.090909, 100.000000, 60.000000, 1.585485526219e-07
59.090909, 100.000000, 70.000000, 1.538697821048e-07
59.090909, 100.000000, 80.000000, 1.498842531830e-07
59.090909, 100.000000, 90.000000, 1.465169627751e-07
59.090909, 100.000000, 100.000000, 1.437044577437e-07
59.090909, 100.000000, 110.000000, 1.413925787560e-07
59.090909, 100.000000, 120.000000, 1.395347294752e-07
59.090909, 100.000000, 130.000000, 1.380905308072e-07
59.090909, 100.000000, 140.000000, 1.370247617695e-07
60.606061, 10.000000, 50.000000, 2.841995032827e-07
60.606061, 10.000000, 60.000000, 2.606293673172e-07
60.606061, 10.000000, 70.000000, 2.411830887923e-07
60.606061, 10.000000, 80.000000, 2.248864816611e-07
60.606061, 10.000000, 90.000000, 2.110743785295e-07
60.606061, 10.000000, 100.000000, 1.992723425686e-07
60.606061, 10.000000, 110.000000, 1.891300671707e-07
60.606061, 10.000000, 120.000000, 1.803815256360e-07
60.606061, 10.000000, 130.000000, 1.728199312052e-07
60.606061, 10.000000, 140.000000, 1.662813569079e-07
60.606061, 20.000000, 50.000000, 2.606293673172e-07
60.606061, 20.000000, 60.000000, 2.411830887923e-07
60.606061, 20.000000, 70.000000, 2.248864816611e-07
60.606061, 20.000000, 80.000000, 2.110743785295e-07
60.606061, 20.000000, 90.000000, 1.992723425686e-07
60.606061, 20.000000, 100.000000, 1.891300671707e-07
60.606061, 20.000000, 110.000000, 1.803815256360e-07
60.606061, 20.000000, 120.000000, 1.728199312052e-07
60.606061, 20.000000, 130.000000, 1.662813569079e-07
60.606061, 20.000000, 140.000000, 1.606336526803e-07
60.606061, 30.000000, 50.000000, 2.411830887923e-07
60.606061, 30.000000, 60.000000, 2.248864816611e-07
60.606061, 30.000000, 70.000000, 2.110743785295e-07
60.606061, 30.000000, 80.000000, 1.992723425686e-07
60.606061, 30.000000, 90.000000, 1.891300671707e-07
60.606061, 30.000000, 100.000000, 1.803815256360e-07
60.606061, 30.000000, 110.000000, 1.728199312052e-07
60.606061, 30.000000, 120.000000, 1.662813569079e-07
60.606061, 30.000000, 130.000000, 1.606336526803e-07
60.606061, 30.000000, 140.000000, 1.557687283171e-07
60.606061, 40.000000, 50.000000, 2.248864816611e-07
60.606061, 40.000000, 60.000000, 2.110743785295e-07
60.606061, 40.000000, 70.000000, 1.992723425686e-07
60.606061, 40.000000, 80.000000, 1.891300671707e-07
60.606061, 40.000000, 90.000000, 1.803815256360e-07
60.606061, 40.000000, 100.000000, 1.728199312052e-07
60.606061, 40.000000, 110.000000, 1.662813569079e-07
60.606061, 40.000000, 120.000000, 1.606336526803e-07
60.606061, 40.000000, 130.000000, 1.557687283171e-07
60.606061, 40.000000, 140.000000, 1.515970455491e-07
60.606061, 50.000000, 50.000000, 2.110743785295e-07
60.606061, 50.000000, 60.000000, 1.992723425686e-07
60.606061, 50.000000, 70.000000, 1.891300671707e-07
60.606061, 50.000000, 80.000000, 1.803815256360e-07
60.606061, 50.000000, 90.000000, 1.728199312052e-07
60.606061, 50.000000, 100.000000, 1.662813569079e-07
60.606061, 50.000000, 110.000000, 1.606336526803e-07
60.606061, 50.000000, 120.000000, 1.557687283171e-07
60.606061, 50.000000, 130.000000, 1.515970455491e-07
60.606061, 50.000000, 140.000000, 1.480436012950e-07
60.606061, 60.000000, 50.000000, 1.992723425686e-07
60.606061, 60.000000, 60.000000, 1.891300671707e-07
60.606061, 60.000000, 70.000000, 1.803815256360e-07
60.606061, 60.000000, 80.000000, 1.728199312052e-07
60.606061, 60.000000, 90.000000, 1.662813569079e-07
60.606061, 60.000000, 100.000000, 1.606336526803e-07
60.606061, 60.000000, 110.000000, 1.557687283171e-07
60.606061, 60.000000, 120.000000, 1.515970455491e-07
60.606061, 60.000000, 130.000000, 1.480436012950e-07
60.606061, 60.000000, 140.000000, 1.450449424175e-07
60.606061, 70.000000, 50.000000, 1.891300671707e-07
60.606061, 70.000000, 60.000000, 1.803815256360e-07
60.606061, 70.000000, 70.000000, 1.728199312052e-07
60.606061, 70.000000, 80.000000, 1.662813569079e-07
60.606061, 70.000000, 90.000000, 1.606336526803e-07
60.606061, 70.000000, 100.000000, 1.557687283171e-07
60.606061, 70.000000, 110.000000, 1.515970455491e-07
60.606061, 70.000000, 120.000000, 1.480436012950e-07
60.606061, 70.000000, 130.000000, 1.450449424175e-07
60.606061, 70.000000, 140.000000, 1.425469095836e-07
60.606061, 80.000000, 50.000000, 1.803815256360e-07
60.606061, 80.000000, 60.000000, 1.728199312052e-07
60.606061, 80.000000, 70.000000, 1.662813569079e-07
60.606061, 80.000000, 80.000000, 1.606336526803e-07
60.606061, 80.000000, 90.000000, 1.557687283171e-07
60.606061, 80.000000, 100.000000, 1.515970455491e-07
60.606061, 80.000000, 110.000000, 1.480436012950e-07
60.606061, 80.000000, 120.000000, 1.450449424175e-07
60.606061, 80.000000, 130.000000, 1.425469095836e-07
60.606061, 80.000000, 140.000000, 1.405029064566e-07
60.606061, 90.000000, 50.000000, 1.728199312052e-07
60.606061, 90.000000, 60.000000, 1.662813569079e-07
60.606061, 90.000000, 70.000000, 1.606336526803e-07
60.606061, 90.000000, 80.000000, 1.557687283171e-07
60.606061, 90.000000, 90.000000, 1.515970455491e-07
60.606061, 90.000000, 100.000000, 1.480436012950e-07
60.606061, 90.000000, 110.000000, 1.450449424175e-07
60.606061, 90.000000, 120.000000, 1.425469095836e-07
60.606061, 90.000000, 130.000000, 1.405029064566e-07
60.606061, 90.000000, 140.000000, 1.388725539425e-07
60.606061, 100.000000, 50.000000, 1.662813569079e-07
60.606061, 100.000000, 60.000000, 1.606336526803e-07
60.606061, 100.000000, 70.000000, 1.557687283171e-07
60.606061, 100.000000, 80.000000, 1.515970455491e-07
60.606061, 100.000000, 90.000000, 1.480436012950e-07
60.606061, 100.000000, 100.000000, 1.450449424175e-07
60.606061, 100.000000, 110.000000, 1.425469095836e-07
60.606061, 100.000000, 120.000000, 1.405029064566e-07
60.606061, 100.000000, 130.000000, 1.388725539425e-07
60.606061, 100.000000, 140.000000, 1.376206310587e-07
62.121212, 10.000000, 50.000000, 2.880755867764e-07
62.121212, 10.000000, 60.000000, 2.643283776402e-07
62.121212, 10.000000, 70.000000, 2.447050259446e-07
62.121212, 10.000000, 80.000000, 2.282313456425e-07
62.121212, 10.000000, 90.000000, 2.142421693402e-07
62.121212, 10.000000, 100.000000, 2.022630602087e-07
62.121212, 10.000000, 110.000000, 1.919437116400e-07
62.121212, 10.000000, 120.000000, 1.830180969346e-07
62.121212, 10.000000, 130.000000, 1.752794293331e-07
62.121212, 10.000000, 140.000000, 1.685637818650e-07
62.121212, 20.000000, 50.000000, 2.643283776402e-07
62.121212, 20.000000, 60.000000, 2.447050259446e-07
62.121212, 20.000000, 70.000000, 2.282313456425e-07
62.121212, 20.000000, 80.000000, 2.142421693402e-07
62.121212, 20.000000, 90.000000, 2.022630602087e-07
62.121212, 20.000000, 100.000000, 1.919437116400e-07
62.121212, 20.000000, 110.000000, 1.830180969346e-07
62.121212, 20.000000, 120.000000, 1.752794293331e-07
62.121212, 20.000000, 130.000000, 1.685637818650e-07
62.121212, 20.000000, 140.000000, 1.627390044667e-07
62.121212, 30.000000, 50.000000, 2.447050259446e-07
62.121212, 30.000000, 60.000000, 2.282313456425e-07
62.121212, 30.000000, 70.000000, 2.142421693402e-07
62.121212, 30.000000, 80.000000, 2.022630602087e-07
62.121212, 30.000000, 90.000000, 1.919437116400e-07
62.121212, 30.000000, 100.000000, 1.830180969346e-07
62.121212, 30.000000, 110.000000, 1.752794293331e-07
62.121212, 30.000000, 120.000000, 1.685637818650e-07
62.121212, 30.000000, 130.000000, 1.627390044667e-07
62.121212, 30.000000, 140.000000, 1.576970069327e-07
62.121212, 40.000000, 50.000000, 2.282313456425e-07
62.121212, 40.000000, 60.000000, 2.142421693402e-07
62.121212, 40.000000, 70.000000, 2.022630602087e-07
62.121212, 40.000000, 80.000000, 1.919437116400e-07
62.121212, 40.000000, 90.000000, 1.830180969346e-07
62.121212, 40.000000, 100.000000, 1.752794293331e-07
62.121212, 40.000000, 110.000000, 1.685637818650e-07
62.121212, 40.000000, 120.000000, 1.627390044667e-07
62.121212, 40.000000, 130.000000, 1.576970069327e-07
62.121212, 40.000000, 140.000000, 1.533482509940e-07
62.121212, 50.000000, 50.000000, 2.142421693402e-07
62.121212, 50.000000, 60.000000, 2.022630602087e-07
62.121212, 50.000000, 70.000000, 1.919437116400e-07
62.121212, 50.000000, 80.000000, 1.830180969346e-07
62.121212, 50.000000, 90.000000, 1.752794293331e-07
62.121212, 50.000000, 100.000000, 1.685637818650e-07
62.121212, 50.000000, 110.000000, 1.627390044667e-07
62.121212, 50.000000, 120.000000, 1.576970069327e-07
62.121212, 50.000000, 130.000000, 1.533482509940e-07
62.121212, 50.000000, 140.000000, 1.496177335692e-07
62.121212, 60.000000, 50.000000, 2.022630602087e-07
62.121212, 60.000000, 60.000000, 1.919437116400e-07
62.121212, 60.000000, 70.000000, 1.830180969346e-07
62.121212, 60.000000, 80.000000, 1.752794293331e-07
62.121212, 60.000000, 90.000000, 1.685637818650e-07
