Wgr,Rgrr,Rgrt,Rgrb,Rgrl,Rgr
1.489159999999945183e-06,7.887799731806884706e+07,3.470631881995028351e+06,3.470631881995028351e+06,7.887799731806884706e+07,1.662180020112561295e+06
1.489339999999945281e-06,7.887784916455301642e+07,3.470625363240331877e+06,3.470625363240331877e+06,7.887784916455301642e+07,1.662176898103607586e+06
1.489519999999945168e-06,7.887770106474471092e+07,3.470618846848767251e+06,3.470618846848767251e+06,7.887770106474471092e+07,1.662173777226421284e+06
1.489699999999945054e-06,7.887755301861798763e+07,3.470612332819190808e+06,3.470612332819190808e+06,7.887755301861798763e+07,1.662170657480455469e+06
1.489879999999945152e-06,7.887740502614687383e+07,3.470605821150462143e+06,3.470605821150462143e+06,7.887740502614687383e+07,1.662167538865164155e+06
1.490059999999945251e-06,7.887725708730547130e+07,3.470599311841439921e+06,3.470599311841439921e+06,7.887725708730547130e+07,1.662164421380000189e+06
1.490239999999945137e-06,7.887710920206785202e+07,3.470592804890985135e+06,3.470592804890985135e+06,7.887710920206785202e+07,1.662161305024418281e+06
1.490419999999945023e-06,7.887696137040814757e+07,3.470586300297957845e+06,3.470586300297957845e+06,7.887696137040814757e+07,1.662158189797872677e+06
1.490599999999945122e-06,7.887681359230045974e+07,3.470579798061219975e+06,3.470579798061219975e+06,7.887681359230045974e+07,1.662155075699817855e+06
1.490779999999945220e-06,7.887666586771893501e+07,3.470573298179632984e+06,3.470573298179632984e+06,7.887666586771893501e+07,1.662151962729708990e+06
1.490959999999945106e-06,7.887651819663771987e+07,3.470566800652059261e+06,3.470566800652059261e+06,7.887651819663771987e+07,1.662148850887001259e+06
1.491139999999944993e-06,7.887637057903099060e+07,3.470560305477363057e+06,3.470560305477363057e+06,7.887637057903099060e+07,1.662145740171151003e+06
1.491319999999945091e-06,7.887622301487290859e+07,3.470553812654407695e+06,3.470553812654407695e+06,7.887622301487290859e+07,1.662142630581612699e+06
1.491499999999945189e-06,7.887607550413770974e+07,3.470547322182058357e+06,3.470547322182058357e+06,7.887607550413770974e+07,1.662139522117844084e+06
1.491679999999945076e-06,7.887592804679958522e+07,3.470540834059181157e+06,3.470540834059181157e+06,7.887592804679958522e+07,1.662136414779301267e+06
1.491859999999944962e-06,7.887578064283277094e+07,3.470534348284641746e+06,3.470534348284641746e+06,7.887578064283277094e+07,1.662133308565441286e+06
1.492039999999945060e-06,7.887563329221151769e+07,3.470527864857306238e+06,3.470527864857306238e+06,7.887563329221151769e+07,1.662130203475721413e+06
1.492219999999945159e-06,7.887548599491007626e+07,3.470521383776043076e+06,3.470521383776043076e+06,7.887548599491007626e+07,1.662127099509599153e+06
1.492399999999945045e-06,7.887533875090274215e+07,3.470514905039719772e+06,3.470514905039719772e+06,7.887533875090274215e+07,1.662123996666532243e+06
1.492579999999944932e-06,7.887519156016378105e+07,3.470508428647205699e+06,3.470508428647205699e+06,7.887519156016378105e+07,1.662120894945979817e+06
1.492759999999945030e-06,7.887504442266753316e+07,3.470501954597371165e+06,3.470501954597371165e+06,7.887504442266753316e+07,1.662117794347400079e+06
1.492939999999945128e-06,7.887489733838832378e+07,3.470495482889085542e+06,3.470495482889085542e+06,7.887489733838832378e+07,1.662114694870251697e+06
1.493119999999945015e-06,7.887475030730044842e+07,3.470489013521219138e+06,3.470489013521219138e+06,7.887475030730044842e+07,1.662111596513993572e+06
1.493299999999944901e-06,7.887460332937829196e+07,3.470482546492644586e+06,3.470482546492644586e+06,7.887460332937829196e+07,1.662108499278086238e+06
1.493479999999944999e-06,7.887445640459623933e+07,3.470476081802234054e+06,3.470476081802234054e+06,7.887445640459623933e+07,1.662105403161989525e+06
1.493659999999945097e-06,7.887430953292866051e+07,3.470469619448860642e+06,3.470469619448860642e+06,7.887430953292866051e+07,1.662102308165163267e+06
1.493839999999944984e-06,7.887416271434995532e+07,3.470463159431397449e+06,3.470463159431397449e+06,7.887416271434995532e+07,1.662099214287067764e+06
1.494019999999944870e-06,7.887401594883453846e+07,3.470456701748719439e+06,3.470456701748719439e+06,7.887401594883453846e+07,1.662096121527164243e+06
1.494199999999944969e-06,7.887386923635683954e+07,3.470450246399700642e+06,3.470450246399700642e+06,7.887386923635683954e+07,1.662093029884914169e+06
1.494379999999945067e-06,7.887372257689131796e+07,3.470443793383217882e+06,3.470443793383217882e+06,7.887372257689131796e+07,1.662089939359778538e+06
1.494559999999944953e-06,7.887357597041243315e+07,3.470437342698146589e+06,3.470437342698146589e+06,7.887357597041243315e+07,1.662086849951219512e+06
1.494739999999944840e-06,7.887342941689465940e+07,3.470430894343364518e+06,3.470430894343364518e+06,7.887342941689465940e+07,1.662083761658699717e+06
1.494919999999944938e-06,7.887328291631250083e+07,3.470424448317749426e+06,3.470424448317749426e+06,7.887328291631250083e+07,1.662080674481680850e+06
1.495099999999945036e-06,7.887313646864044666e+07,3.470418004620179068e+06,3.470418004620179068e+06,7.887313646864044666e+07,1.662077588419626001e+06
1.495279999999944923e-06,7.887299007385303080e+07,3.470411563249533065e+06,3.470411563249533065e+06,7.887299007385303080e+07,1.662074503471998731e+06
1.495459999999944809e-06,7.887284373192480206e+07,3.470405124204691034e+06,3.470405124204691034e+06,7.887284373192480206e+07,1.662071419638261897e+06
1.495639999999944907e-06,7.887269744283029437e+07,3.470398687484532595e+06,3.470398687484532595e+06,7.887269744283029437e+07,1.662068336917879526e+06
1.495819999999945006e-06,7.887255120654411614e+07,3.470392253087940626e+06,3.470392253087940626e+06,7.887255120654411614e+07,1.662065255310316570e+06
1.495999999999944892e-06,7.887240502304080129e+07,3.470385821013794746e+06,3.470385821013794746e+06,7.887240502304080129e+07,1.662062174815036124e+06
1.496179999999944779e-06,7.887225889229498804e+07,3.470379391260979231e+06,3.470379391260979231e+06,7.887225889229498804e+07,1.662059095431503840e+06
1.496359999999944877e-06,7.887211281428128481e+07,3.470372963828376029e+06,3.470372963828376029e+06,7.887211281428128481e+07,1.662056017159183742e+06
1.496539999999944975e-06,7.887196678897432983e+07,3.470366538714869879e+06,3.470366538714869879e+06,7.887196678897432983e+07,1.662052939997543115e+06
1.496719999999944861e-06,7.887182081634876132e+07,3.470360115919345059e+06,3.470360115919345059e+06,7.887182081634876132e+07,1.662049863946046447e+06
1.496899999999944748e-06,7.887167489637921751e+07,3.470353695440685377e+06,3.470353695440685377e+06,7.887167489637921751e+07,1.662046789004159858e+06
1.497079999999944846e-06,7.887152902904042602e+07,3.470347277277777903e+06,3.470347277277777903e+06,7.887152902904042602e+07,1.662043715171349468e+06
1.497259999999944944e-06,7.887138321430703998e+07,3.470340861429508775e+06,3.470340861429508775e+06,7.887138321430703998e+07,1.662040642447082791e+06
1.497439999999944831e-06,7.887123745215377212e+07,3.470334447894765530e+06,3.470334447894765530e+06,7.887123745215377212e+07,1.662037570830826648e+06
1.497619999999944717e-06,7.887109174255535007e+07,3.470328036672435235e+06,3.470328036672435235e+06,7.887109174255535007e+07,1.662034500322047621e+06
1.497799999999944816e-06,7.887094608548653126e+07,3.470321627761406358e+06,3.470321627761406358e+06,7.887094608548653126e+07,1.662031430920213927e+06
1.497979999999944914e-06,7.887080048092202842e+07,3.470315221160569228e+06,3.470315221160569228e+06,7.887080048092202842e+07,1.662028362624793313e+06
1.498159999999944800e-06,7.887065492883665860e+07,3.470308816868812311e+06,3.470308816868812311e+06,7.887065492883665860e+07,1.662025295435255161e+06
1.498339999999944687e-06,7.887050942920516431e+07,3.470302414885026868e+06,3.470302414885026868e+06,7.887050942920516431e+07,1.662022229351066519e+06
1.498519999999944785e-06,7.887036398200236261e+07,3.470296015208103228e+06,3.470296015208103228e+06,7.887036398200236261e+07,1.662019164371696999e+06
1.498699999999944883e-06,7.887021858720307052e+07,3.470289617836934514e+06,3.470289617836934514e+06,7.887021858720307052e+07,1.662016100496615982e+06
1.498879999999944770e-06,7.887007324478209019e+07,3.470283222770411521e+06,3.470283222770411521e+06,7.887007324478209019e+07,1.662013037725293078e+06
1.499059999999944656e-06,7.886992795471431315e+07,3.470276830007428769e+06,3.470276830007428769e+06,7.886992795471431315e+07,1.662009976057197666e+06
1.499239999999944754e-06,7.886978271697455645e+07,3.470270439546879847e+06,3.470270439546879847e+06,7.886978271697455645e+07,1.662006915491800755e+06
1.499419999999944853e-06,7.886963753153771162e+07,3.470264051387658343e+06,3.470264051387658343e+06,7.886963753153771162e+07,1.662003856028571725e+06
1.499599999999944739e-06,7.886949239837865531e+07,3.470257665528660174e+06,3.470257665528660174e+06,7.886949239837865531e+07,1.662000797666982980e+06
1.499779999999944626e-06,7.886934731747232378e+07,3.470251281968781259e+06,3.470251281968781259e+06,7.886934731747232378e+07,1.661997740406504599e+06
1.499959999999944724e-06,7.886920228879359365e+07,3.470244900706917979e+06,3.470244900706917979e+06,7.886920228879359365e+07,1.661994684246608056e+06
1.500139999999944822e-06,7.886905731231743097e+07,3.470238521741966717e+06,3.470238521741966717e+06,7.886905731231743097e+07,1.661991629186765524e+06
1.500319999999944708e-06,7.886891238801877201e+07,3.470232145072825253e+06,3.470232145072825253e+06,7.886891238801877201e+07,1.661988575226448709e+06
1.500499999999944595e-06,7.886876751587258279e+07,3.470225770698393229e+06,3.470225770698393229e+06,7.886876751587258279e+07,1.661985522365131183e+06
1.500679999999944693e-06,7.886862269585385919e+07,3.470219398617568891e+06,3.470219398617568891e+06,7.886862269585385919e+07,1.661982470602283720e+06
1.500859999999944791e-06,7.886847792793755233e+07,3.470213028829251882e+06,3.470213028829251882e+06,7.886847792793755233e+07,1.661979419937381055e+06
1.501039999999944678e-06,7.886833321209871769e+07,3.470206661332342774e+06,3.470206661332342774e+06,7.886833321209871769e+07,1.661976370369896060e+06
1.501219999999944564e-06,7.886818854831236601e+07,3.470200296125743538e+06,3.470200296125743538e+06,7.886818854831236601e+07,1.661973321899302537e+06
1.501399999999944663e-06,7.886804393655352294e+07,3.470193933208354283e+06,3.470193933208354283e+06,7.886804393655352294e+07,1.661970274525074055e+06
1.501579999999944761e-06,7.886789937679725885e+07,3.470187572579078376e+06,3.470187572579078376e+06,7.886789937679725885e+07,1.661967228246685350e+06
1.501759999999944647e-06,7.886775486901862919e+07,3.470181214236819185e+06,3.470181214236819185e+06,7.886775486901862919e+07,1.661964183063610690e+06
1.501939999999944534e-06,7.886761041319273412e+07,3.470174858180479612e+06,3.470174858180479612e+06,7.886761041319273412e+07,1.661961138975325506e+06
1.502119999999944632e-06,7.886746600929465890e+07,3.470168504408964422e+06,3.470168504408964422e+06,7.886746600929465890e+07,1.661958095981304999e+06
1.502299999999944730e-06,7.886732165729951859e+07,3.470162152921178378e+06,3.470162152921178378e+06,7.886732165729951859e+07,1.661955054081024136e+06
1.502479999999944617e-06,7.886717735718244314e+07,3.470155803716027178e+06,3.470155803716027178e+06,7.886717735718244314e+07,1.661952013273959514e+06
1.502659999999944503e-06,7.886703310891859233e+07,3.470149456792417448e+06,3.470149456792417448e+06,7.886703310891859233e+07,1.661948973559587263e+06
1.502839999999944601e-06,7.886688891248311102e+07,3.470143112149256282e+06,3.470143112149256282e+06,7.886688891248311102e+07,1.661945934937383281e+06
1.503019999999944700e-06,7.886674476785117388e+07,3.470136769785451237e+06,3.470136769785451237e+06,7.886674476785117388e+07,1.661942897406825097e+06
1.503199999999944586e-06,7.886660067499798536e+07,3.470130429699910805e+06,3.470130429699910805e+06,7.886660067499798536e+07,1.661939860967390239e+06
1.503379999999944472e-06,7.886645663389872015e+07,3.470124091891543008e+06,3.470124091891543008e+06,7.886645663389872015e+07,1.661936825618555071e+06
1.503559999999944571e-06,7.886631264452859759e+07,3.470117756359258201e+06,3.470117756359258201e+06,7.886631264452859759e+07,1.661933791359798051e+06
1.503739999999944669e-06,7.886616870686289668e+07,3.470111423101966735e+06,3.470111423101966735e+06,7.886616870686289668e+07,1.661930758190597175e+06
1.503919999999944555e-06,7.886602482087680697e+07,3.470105092118578497e+06,3.470105092118578497e+06,7.886602482087680697e+07,1.661927726110429969e+06
1.504099999999944442e-06,7.886588098654562235e+07,3.470098763408006635e+06,3.470098763408006635e+06,7.886588098654562235e+07,1.661924695118776988e+06
1.504279999999944540e-06,7.886573720384462178e+07,3.470092436969162431e+06,3.470092436969162431e+06,7.886573720384462178e+07,1.661921665215116227e+06
1.504459999999944638e-06,7.886559347274908423e+07,3.470086112800959032e+06,3.470086112800959032e+06,7.886559347274908423e+07,1.661918636398927076e+06
1.504639999999944525e-06,7.886544979323431849e+07,3.470079790902309585e+06,3.470079790902309585e+06,7.886544979323431849e+07,1.661915608669688692e+06
1.504819999999944411e-06,7.886530616527566314e+07,3.470073471272128634e+06,3.470073471272128634e+06,7.886530616527566314e+07,1.661912582026881399e+06
1.504999999999944509e-06,7.886516258884842694e+07,3.470067153909330722e+06,3.470067153909330722e+06,7.886516258884842694e+07,1.661909556469985982e+06
1.505179999999944608e-06,7.886501906392797828e+07,3.470060838812830858e+06,3.470060838812830858e+06,7.886501906392797828e+07,1.661906531998482533e+06
1.505359999999944494e-06,7.886487559048970044e+07,3.470054525981545914e+06,3.470054525981545914e+06,7.886487559048970044e+07,1.661903508611851372e+06
1.505539999999944381e-06,7.886473216850894690e+07,3.470048215414393228e+06,3.470048215414393228e+06,7.886473216850894690e+07,1.661900486309575150e+06
1.505719999999944479e-06,7.886458879796111584e+07,3.470041907110288739e+06,3.470041907110288739e+06,7.886458879796111584e+07,1.661897465091134654e+06
1.505899999999944577e-06,7.886444547882162035e+07,3.470035601068151183e+06,3.470035601068151183e+06,7.886444547882162035e+07,1.661894444956010673e+06
1.506079999999944464e-06,7.886430221106590331e+07,3.470029297286899295e+06,3.470029297286899295e+06,7.886430221106590331e+07,1.661891425903687486e+06
1.506259999999944350e-06,7.886415899466937780e+07,3.470022995765452273e+06,3.470022995765452273e+06,7.886415899466937780e+07,1.661888407933645882e+06
1.506439999999944448e-06,7.886401582960753143e+07,3.470016696502730716e+06,3.470016696502730716e+06,7.886401582960753143e+07,1.661885391045368742e+06
1.506619999999944546e-06,7.886387271585577726e+07,3.470010399497653823e+06,3.470010399497653823e+06,7.886387271585577726e+07,1.661882375238339650e+06
1.506799999999944433e-06,7.886372965338964760e+07,3.470004104749144055e+06,3.470004104749144055e+06,7.886372965338964760e+07,1.661879360512042418e+06
1.506979999999944319e-06,7.886358664218463004e+07,3.469997812256123405e+06,3.469997812256123405e+06,7.886358664218463004e+07,1.661876346865959466e+06
1.507159999999944418e-06,7.886344368221624196e+07,3.469991522017514333e+06,3.469991522017514333e+06,7.886344368221624196e+07,1.661873334299576003e+06
1.507339999999944516e-06,7.886330077346000075e+07,3.469985234032239765e+06,3.469985234032239765e+06,7.886330077346000075e+07,1.661870322812375380e+06
1.507519999999944402e-06,7.886315791589145362e+07,3.469978948299223557e+06,3.469978948299223557e+06,7.886315791589145362e+07,1.661867312403842807e+06
1.507699999999944289e-06,7.886301510948613286e+07,3.469972664817389101e+06,3.469972664817389101e+06,7.886301510948613286e+07,1.661864303073462099e+06
1.507879999999944387e-06,7.886287235421966016e+07,3.469966383585664444e+06,3.469966383585664444e+06,7.886287235421966016e+07,1.661861294820720563e+06
1.508059999999944485e-06,7.886272965006756783e+07,3.469960104602972511e+06,3.469960104602972511e+06,7.886272965006756783e+07,1.661858287645102013e+06
1.508239999999944372e-06,7.886258699700549245e+07,3.469953827868241351e+06,3.469953827868241351e+06,7.886258699700549245e+07,1.661855281546092825e+06
1.508419999999944258e-06,7.886244439500904083e+07,3.469947553380397148e+06,3.469947553380397148e+06,7.886244439500904083e+07,1.661852276523178909e+06
1.508599999999944356e-06,7.886230184405381978e+07,3.469941281138367951e+06,3.469941281138367951e+06,7.886230184405381978e+07,1.661849272575846640e+06
1.508779999999944455e-06,7.886215934411551058e+07,3.469935011141081806e+06,3.469935011141081806e+06,7.886215934411551058e+07,1.661846269703583559e+06
1.508959999999944341e-06,7.886201689516974986e+07,3.469928743387468625e+06,3.469928743387468625e+06,7.886201689516974986e+07,1.661843267905875575e+06
1.509139999999944228e-06,7.886187449719221890e+07,3.469922477876457386e+06,3.469922477876457386e+06,7.886187449719221890e+07,1.661840267182211392e+06
1.509319999999944326e-06,7.886173215015859902e+07,3.469916214606977999e+06,3.469916214606977999e+06,7.886173215015859902e+07,1.661837267532077385e+06
1.509499999999944424e-06,7.886158985404460132e+07,3.469909953577961773e+06,3.469909953577961773e+06,7.886158985404460132e+07,1.661834268954962725e+06
1.509679999999944311e-06,7.886144760882592201e+07,3.469903694788340013e+06,3.469903694788340013e+06,7.886144760882592201e+07,1.661831271450354252e+06
1.509859999999944197e-06,7.886130541447831690e+07,3.469897438237045426e+06,3.469897438237045426e+06,7.886130541447831690e+07,1.661828275017742068e+06
1.510039999999944295e-06,7.886116327097751200e+07,3.469891183923010249e+06,3.469891183923010249e+06,7.886116327097751200e+07,1.661825279656614177e+06
1.510219999999944393e-06,7.886102117829927802e+07,3.469884931845168117e+06,3.469884931845168117e+06,7.886102117829927802e+07,1.661822285366459750e+06
1.510399999999944280e-06,7.886087913641938567e+07,3.469878682002452668e+06,3.469878682002452668e+06,7.886087913641938567e+07,1.661819292146768188e+06
1.510579999999944166e-06,7.886073714531363547e+07,3.469872434393799398e+06,3.469872434393799398e+06,7.886073714531363547e+07,1.661816299997030525e+06
1.510759999999944265e-06,7.886059520495782793e+07,3.469866189018143807e+06,3.469866189018143807e+06,7.886059520495782793e+07,1.661813308916735696e+06
1.510939999999944363e-06,7.886045331532774866e+07,3.469859945874420926e+06,3.469859945874420926e+06,7.886045331532774866e+07,1.661810318905374035e+06
1.511119999999944249e-06,7.886031147639927268e+07,3.469853704961567186e+06,3.469853704961567186e+06,7.886031147639927268e+07,1.661807329962436110e+06
1.511299999999944136e-06,7.886016968814823031e+07,3.469847466278521344e+06,3.469847466278521344e+06,7.886016968814823031e+07,1.661804342087414348e+06
1.511479999999944234e-06,7.886002795055046678e+07,3.469841229824219830e+06,3.469841229824219830e+06,7.886002795055046678e+07,1.661801355279799085e+06
1.511659999999944332e-06,7.885988626358187199e+07,3.469834995597601868e+06,3.469834995597601868e+06,7.885988626358187199e+07,1.661798369539080886e+06
1.511839999999944219e-06,7.885974462721835077e+07,3.469828763597607147e+06,3.469828763597607147e+06,7.885974462721835077e+07,1.661795384864754044e+06
1.512019999999944105e-06,7.885960304143577814e+07,3.469822533823173959e+06,3.469822533823173959e+06,7.885960304143577814e+07,1.661792401256309124e+06
1.512199999999944203e-06,7.885946150621008873e+07,3.469816306273242924e+06,3.469816306273242924e+06,7.885946150621008873e+07,1.661789418713239254e+06
1.512379999999944302e-06,7.885932002151721716e+07,3.469810080946756992e+06,3.469810080946756992e+06,7.885932002151721716e+07,1.661786437235037098e+06
1.512559999999944188e-06,7.885917858733309805e+07,3.469803857842655852e+06,3.469803857842655852e+06,7.885917858733309805e+07,1.661783456821195316e+06
1.512739999999944075e-06,7.885903720363369584e+07,3.469797636959881987e+06,3.469797636959881987e+06,7.885903720363369584e+07,1.661780477471207967e+06
1.512919999999944173e-06,7.885889587039500475e+07,3.469791418297379278e+06,3.469791418297379278e+06,7.885889587039500475e+07,1.661777499184568878e+06
1.513099999999944271e-06,7.885875458759297431e+07,3.469785201854090672e+06,3.469785201854090672e+06,7.885875458759297431e+07,1.661774521960771410e+06
1.513279999999944157e-06,7.885861335520365834e+07,3.469778987628960516e+06,3.469778987628960516e+06,7.885861335520365834e+07,1.661771545799310552e+06
1.513459999999944044e-06,7.885847217320305109e+07,3.469772775620933622e+06,3.469772775620933622e+06,7.885847217320305109e+07,1.661768570699680597e+06
1.513639999999944142e-06,7.885833104156717658e+07,3.469766565828955267e+06,3.469766565828955267e+06,7.885833104156717658e+07,1.661765596661377000e+06
1.513819999999944240e-06,7.885818996027208865e+07,3.469760358251971658e+06,3.469760358251971658e+06,7.885818996027208865e+07,1.661762623683894752e+06
1.513999999999944127e-06,7.885804892929385602e+07,3.469754152888929471e+06,3.469754152888929471e+06,7.885804892929385602e+07,1.661759651766728610e+06
1.514179999999944013e-06,7.885790794860854745e+07,3.469747949738775846e+06,3.469747949738775846e+06,7.885790794860854745e+07,1.661756680909375660e+06
1.514359999999944112e-06,7.885776701819224656e+07,3.469741748800458387e+06,3.469741748800458387e+06,7.885776701819224656e+07,1.661753711111330660e+06
1.514539999999944210e-06,7.885762613802106678e+07,3.469735550072926562e+06,3.469735550072926562e+06,7.885762613802106678e+07,1.661750742372090928e+06
1.514719999999944096e-06,7.885748530807113647e+07,3.469729353555129375e+06,3.469729353555129375e+06,7.885748530807113647e+07,1.661747774691154016e+06
1.514899999999943983e-06,7.885734452831855416e+07,3.469723159246015828e+06,3.469723159246015828e+06,7.885734452831855416e+07,1.661744808068015380e+06
1.515079999999944081e-06,7.885720379873950779e+07,3.469716967144537717e+06,3.469716967144537717e+06,7.885720379873950779e+07,1.661741842502173269e+06
1.515259999999944179e-06,7.885706311931012571e+07,3.469710777249644510e+06,3.469710777249644510e+06,7.885706311931012571e+07,1.661738877993125003e+06
1.515439999999944066e-06,7.885692249000659585e+07,3.469704589560289402e+06,3.469704589560289402e+06,7.885692249000659585e+07,1.661735914540368365e+06
1.515619999999943952e-06,7.885678191080509126e+07,3.469698404075423721e+06,3.469698404075423721e+06,7.885678191080509126e+07,1.661732952143402072e+06
1.515799999999944050e-06,7.885664138168184459e+07,3.469692220794000663e+06,3.469692220794000663e+06,7.885664138168184459e+07,1.661729990801724605e+06
1.515979999999944149e-06,7.885650090261305869e+07,3.469686039714973886e+06,3.469686039714973886e+06,7.885650090261305869e+07,1.661727030514834449e+06
1.516159999999944035e-06,7.885636047357495129e+07,3.469679860837297514e+06,3.469679860837297514e+06,7.885636047357495129e+07,1.661724071282230783e+06
1.516339999999943921e-06,7.885622009454378486e+07,3.469673684159926139e+06,3.469673684159926139e+06,7.885622009454378486e+07,1.661721113103413023e+06
1.516519999999944020e-06,7.885607976549580693e+07,3.469667509681815282e+06,3.469667509681815282e+06,7.885607976549580693e+07,1.661718155977880815e+06
1.516699999999944118e-06,7.885593948640732467e+07,3.469661337401921395e+06,3.469661337401921395e+06,7.885593948640732467e+07,1.661715199905134505e+06
1.516879999999944004e-06,7.885579925725457072e+07,3.469655167319200467e+06,3.469655167319200467e+06,7.885579925725457072e+07,1.661712244884674670e+06
1.517059999999943891e-06,7.885565907801388204e+07,3.469648999432609882e+06,3.469648999432609882e+06,7.885565907801388204e+07,1.661709290916000726e+06
1.517239999999943989e-06,7.885551894866156578e+07,3.469642833741108421e+06,3.469642833741108421e+06,7.885551894866156578e+07,1.661706337998614879e+06
1.517419999999944087e-06,7.885537886917395890e+07,3.469636670243653469e+06,3.469636670243653469e+06,7.885537886917395890e+07,1.661703386132017942e+06
1.517599999999943974e-06,7.885523883952738345e+07,3.469630508939204738e+06,3.469630508939204738e+06,7.885523883952738345e+07,1.661700435315711191e+06
1.517779999999943860e-06,7.885509885969823599e+07,3.469624349826721475e+06,3.469624349826721475e+06,7.885509885969823599e+07,1.661697485549196135e+06
1.517959999999943958e-06,7.885495892966283858e+07,3.469618192905164324e+06,3.469618192905164324e+06,7.885495892966283858e+07,1.661694536831975449e+06
1.518139999999944057e-06,7.885481904939761758e+07,3.469612038173494395e+06,3.469612038173494395e+06,7.885481904939761758e+07,1.661691589163551340e+06
1.518319999999943943e-06,7.885467921887896955e+07,3.469605885630674195e+06,3.469605885630674195e+06,7.885467921887896955e+07,1.661688642543426249e+06
1.518499999999943830e-06,7.885453943808327615e+07,3.469599735275663901e+06,3.469599735275663901e+06,7.885453943808327615e+07,1.661685696971103549e+06
1.518679999999943928e-06,7.885439970698699355e+07,3.469593587107427418e+06,3.469593587107427418e+06,7.885439970698699355e+07,1.661682752446086146e+06
1.518859999999944026e-06,7.885426002556657791e+07,3.469587441124928650e+06,3.469587441124928650e+06,7.885426002556657791e+07,1.661679808967877878e+06
1.519039999999943913e-06,7.885412039379844069e+07,3.469581297327131033e+06,3.469581297327131033e+06,7.885412039379844069e+07,1.661676866535982117e+06
1.519219999999943799e-06,7.885398081165908277e+07,3.469575155712999403e+06,3.469575155712999403e+06,7.885398081165908277e+07,1.661673925149904098e+06
1.519399999999943897e-06,7.885384127912497520e+07,3.469569016281498596e+06,3.469569016281498596e+06,7.885384127912497520e+07,1.661670984809146961e+06
1.519579999999943995e-06,7.885370179617261887e+07,3.469562879031594843e+06,3.469562879031594843e+06,7.885370179617261887e+07,1.661668045513215475e+06
1.519759999999943882e-06,7.885356236277852952e+07,3.469556743962254841e+06,3.469556743962254841e+06,7.885356236277852952e+07,1.661665107261616737e+06
1.519939999999943768e-06,7.885342297891923785e+07,3.469550611072445754e+06,3.469550611072445754e+06,7.885342297891923785e+07,1.661662170053852955e+06
1.520119999999943867e-06,7.885328364457125962e+07,3.469544480361134745e+06,3.469544480361134745e+06,7.885328364457125962e+07,1.661659233889432391e+06
1.520299999999943965e-06,7.885314435971118510e+07,3.469538351827291306e+06,3.469538351827291306e+06,7.885314435971118510e+07,1.661656298767859815e+06
1.520479999999943851e-06,7.885300512431554496e+07,3.469532225469883066e+06,3.469532225469883066e+06,7.885300512431554496e+07,1.661653364688641159e+06
1.520659999999943738e-06,7.885286593836092949e+07,3.469526101287879981e+06,3.469526101287879981e+06,7.885286593836092949e+07,1.661650431651283754e+06
1.520839999999943836e-06,7.885272680182392895e+07,3.469519979280252475e+06,3.469519979280252475e+06,7.885272680182392895e+07,1.661647499655293301e+06
1.521019999999943934e-06,7.885258771468117833e+07,3.469513859445971437e+06,3.469513859445971437e+06,7.885258771468117833e+07,1.661644568700177828e+06
1.521199999999943821e-06,7.885244867690928280e+07,3.469507741784008220e+06,3.469507741784008220e+06,7.885244867690928280e+07,1.661641638785444433e+06
1.521379999999943707e-06,7.885230968848487735e+07,3.469501626293334179e+06,3.469501626293334179e+06,7.885230968848487735e+07,1.661638709910600679e+06
1.521559999999943805e-06,7.885217074938461185e+07,3.469495512972922530e+06,3.469495512972922530e+06,7.885217074938461185e+07,1.661635782075154362e+06
1.521739999999943904e-06,7.885203185958515108e+07,3.469489401821746025e+06,3.469489401821746025e+06,7.885203185958515108e+07,1.661632855278614210e+06
1.521919999999943790e-06,7.885189301906318963e+07,3.469483292838779744e+06,3.469483292838779744e+06,7.885189301906318963e+07,1.661629929520488251e+06
1.522099999999943677e-06,7.885175422779537737e+07,3.469477186022995971e+06,3.469477186022995971e+06,7.885175422779537737e+07,1.661627004800285446e+06
1.522279999999943775e-06,7.885161548575845361e+07,3.469471081373371650e+06,3.469471081373371650e+06,7.885161548575845361e+07,1.661624081117515219e+06
1.522459999999943873e-06,7.885147679292912781e+07,3.469464978888880927e+06,3.469464978888880927e+06,7.885147679292912781e+07,1.661621158471686766e+06
1.522639999999943760e-06,7.885133814928413928e+07,3.469458878568501677e+06,3.469458878568501677e+06,7.885133814928413928e+07,1.661618236862309510e+06
1.522819999999943646e-06,7.885119955480022728e+07,3.469452780411209911e+06,3.469452780411209911e+06,7.885119955480022728e+07,1.661615316288893810e+06
1.522999999999943744e-06,7.885106100945414603e+07,3.469446684415982105e+06,3.469446684415982105e+06,7.885106100945414603e+07,1.661612396750949556e+06
1.523179999999943842e-06,7.885092251322269440e+07,3.469440590581797995e+06,3.469440590581797995e+06,7.885092251322269440e+07,1.661609478247987805e+06
1.523359999999943729e-06,7.885078406608262658e+07,3.469434498907634988e+06,3.469434498907634988e+06,7.885078406608262658e+07,1.661606560779518913e+06
1.523539999999943615e-06,7.885064566801077127e+07,3.469428409392473754e+06,3.469428409392473754e+06,7.885064566801077127e+07,1.661603644345054170e+06
1.523719999999943714e-06,7.885050731898394227e+07,3.469422322035292629e+06,3.469422322035292629e+06,7.885050731898394227e+07,1.661600728944105329e+06
