Copper Inductance (H),Graphene Inductance (H),Final Inductance (H)
3.296785230140072e-07,2.823511831819e-07,1.5209248848595946e-07
3.296468708454035e-07,2.735123575567e-07,1.494837325874543e-07
3.296152247568086e-07,2.652917704455e-07,1.4698802879564093e-07
3.2958358474646986e-07,3.538576545763e-07,1.7064477174482595e-07
3.295519508126355e-07,3.390482363212e-07,1.6711632729003233e-07
3.295203229535541e-07,3.256325519294e-07,1.637824510731727e-07
3.2948870116747516e-07,3.134038146415e-07,1.6062251976478578e-07
3.294570854526488e-07,3.021980974869e-07,1.5761970631514284e-07
3.294254758073257e-07,2.918832504023e-07,1.5476006466312657e-07
3.293938722297574e-07,2.823511831819e-07,1.5203187787820296e-07
3.293622747181959e-07,2.735123575567e-07,1.49425182991171e-07
3.2933068327089404e-07,2.652917704455e-07,1.4693141754218434e-07
3.2929909788610533e-07,2.576259687109e-07,1.4454315195705124e-07
3.2926751856208384e-07,3.390482363212e-07,1.6704315382454083e-07
3.292359452970842e-07,3.256325519294e-07,1.6371216741687248e-07
3.2920437808936225e-07,3.134038146415e-07,1.6055492142332547e-07
3.291728169371737e-07,3.021980974869e-07,1.5755461132313537e-07
3.291412618387757e-07,2.918832504023e-07,1.5469730977337428e-07
3.291097127924257e-07,2.823511831819e-07,1.519713156072346e-07
3.290781697963815e-07,2.735123575567e-07,1.493666792885274e-07
3.2904663284890236e-07,2.652917704455e-07,1.468748499234626e-07
3.290151019482474e-07,2.576259687109e-07,1.4448840798802853e-07
3.289835770926769e-07,2.504607930198e-07,1.4220085975315984e-07
3.2895205828045165e-07,3.256325519294e-07,1.6364194411162773e-07
3.2892054550983334e-07,3.134038146415e-07,1.6048738000915577e-07
3.2888903877908373e-07,3.021980974869e-07,1.5748957012719827e-07
3.288575380864661e-07,2.918832504023e-07,1.5463460580649928e-07
3.2882604343024356e-07,2.823511831819e-07,1.519108016151127e-07
3.287945548086803e-07,2.735123575567e-07,1.4930822142544743e-07
3.287630722200415e-07,2.652917704455e-07,1.468183258889133e-07
3.2873159566259213e-07,2.576259687109e-07,1.4443370551370653e-07
3.287001251345987e-07,2.504607930198e-07,1.4214787535952423e-07
3.286686606343279e-07,2.437496470357e-07,1.3995511490085842e-07
3.286372021600472e-07,3.134038146415e-07,1.6041989545023784e-07
3.2860574971002485e-07,3.021980974869e-07,1.574245826605194e-07
3.2857430328252946e-07,2.918832504023e-07,1.5457195270039752e-07
3.285428628758305e-07,2.823511831819e-07,1.5185033584398868e-07
3.285114284881984e-07,2.735123575567e-07,1.492498093479405e-07
3.2848000011790364e-07,2.652917704455e-07,1.4676184538805297e-07
3.284485777632177e-07,2.576259687109e-07,1.4437904448679754e-07
3.28417161422413e-07,2.504607930198e-07,1.4209493047706046e-07
3.2838575109376203e-07,2.437496470357e-07,1.399037905753657e-07
3.2835434677553817e-07,2.374521516644e-07,1.3780054906613385e-07
3.28322948466016e-07,3.021980974869e-07,1.5735964885639784e-07
3.282915561634697e-07,2.918832504023e-07,1.5450935039306654e-07
3.282601698661751e-07,2.823511831819e-07,1.5178991823610705e-07
3.2822878957240805e-07,2.735123575567e-07,1.491914430021012e-07
3.2819741528044534e-07,2.652917704455e-07,1.4670540837047642e-07
3.2816604698856465e-07,2.576259687109e-07,1.4432442486008596e-07
3.281346846950437e-07,2.504607930198e-07,1.420420250614659e-07
3.2810332839816137e-07,2.437496470357e-07,1.3985250391958457e-07
3.28071978096197e-07,2.374521516644e-07,1.3775079258371493e-07
3.2804063378743066e-07,2.315330859235e-07,1.357323576388481e-07
3.2800929547014317e-07,4.637606452289e-07,1.921237403556994e-07
3.279779631426156e-07,4.355004207679e-07,1.870839357882187e-07
3.279466368031301e-07,4.113640537474e-07,1.8247464787463589e-07
3.2791531644996957e-07,3.903773581206e-07,1.7821525884215747e-07
3.2788400208141713e-07,3.718751664934e-07,1.742484033655252e-07
3.2785269369575677e-07,3.55383042037e-07,1.7053160648961756e-07
3.278213912912729e-07,3.405506781435e-07,1.6703240937132501e-07
3.2779009486625146e-07,3.271120481132e-07,1.6372536024253619e-07
3.27758804418978e-07,3.148603651869e-07,1.605900691009159e-07
3.2772751994773895e-07,3.036317023939e-07,1.5760990143455467e-07
3.2769624145082193e-07,4.355004207679e-07,1.8699223686462216e-07
3.276649689265147e-07,4.113640537474e-07,1.823874107148574e-07
3.276337023731058e-07,3.903773581206e-07,1.7813204587090784e-07
3.276024417888845e-07,3.718751664934e-07,1.741688527858073e-07
3.275711871721409e-07,3.55383042037e-07,1.7045541267928478e-07
3.2753993852116526e-07,3.405506781435e-07,1.6695930971060232e-07
3.275086958342488e-07,3.271120481132e-07,1.6365512590267755e-07
3.274774591096835e-07,3.148603651869e-07,1.605224983888614e-07
3.274462283457617e-07,3.036317023939e-07,1.5754481485124266e-07
3.274150035407768e-07,2.932939096708e-07,1.547083092080886e-07
3.2738378469302227e-07,4.113640537474e-07,1.8230025699540328e-07
3.273525718007928e-07,3.903773581206e-07,1.7804891063630777e-07
3.273213648623835e-07,3.718751664934e-07,1.7408937487006449e-07
3.2729016387608985e-07,3.55383042037e-07,1.7037928698476082e-07
3.272589688402085e-07,3.405506781435e-07,1.6688627406095913e-07
3.272277797530366e-07,3.271120481132e-07,1.6358495184925927e-07
3.2719659661287165e-07,3.148603651869e-07,1.60454984568125e-07
3.27165419418012e-07,3.036317023939e-07,1.5747978205253344e-07
3.271342481667569e-07,2.932939096708e-07,1.5464559662549514e-07
3.271030828574058e-07,2.83738896812e-07,1.5194087990480833e-07
3.270719234882589e-07,3.903773581206e-07,1.7796585302928674e-07
3.270407700576175e-07,3.718751664934e-07,1.7400996951859992e-07
3.270096225637829e-07,3.55383042037e-07,1.7030322931457115e-07
3.269784810050574e-07,3.405506781435e-07,1.6681330233818668e-07
3.2694734537974414e-07,3.271120481132e-07,1.6351483800453302e-07
3.269162156861465e-07,3.148603651869e-07,1.603875275667331e-07
3.268850919225683e-07,3.036317023939e-07,1.5741480297163838e-07
3.2685397408731497e-07,2.932939096708e-07,1.5458293491314765e-07
3.2682286217869173e-07,2.83738896812e-07,1.518803904797714e-07
3.267917561950048e-07,2.748771255484e-07,1.4929736491525157e-07
3.267606561345608e-07,3.718751664934e-07,1.7393063663190005e-07
3.2672956199566723e-07,3.55383042037e-07,1.7022723957740553e-07
3.266984737766322e-07,3.405506781435e-07,1.667403944582244e-07
3.2666739147576444e-07,3.271120481132e-07,1.6344478429088472e-07
3.2663631509137325e-07,3.148603651869e-07,1.6032012731283397e-07
3.266052446217685e-07,3.036317023939e-07,1.5734987754187995e-07
3.265741800652612e-07,2.932939096708e-07,1.5452032400903262e-07
3.265431214201623e-07,2.83738896812e-07,1.5181994924526344e-07
3.265120686847837e-07,2.748771255484e-07,1.4923896165339978e-07
3.2648102185743837e-07,2.666335927988e-07,1.467689476660862e-07
3.2644998093643923e-07,3.55383042037e-07,1.7015131768211787e-07
3.2641894592010015e-07,3.405506781435e-07,1.666675503371597e-07
3.2638791680673563e-07,3.271120481132e-07,1.6337479063083427e-07
3.263568935946609e-07,3.148603651869e-07,1.6025278373469775e-07
3.2632587628219173e-07,3.036317023939e-07,1.572850056966915e-07
3.2629486486764455e-07,2.932939096708e-07,1.544577638512377e-07
3.262638593493363e-07,2.83738896812e-07,1.5175955614358223e-07
3.262328597255849e-07,2.748771255484e-07,1.491806041117915e-07
3.262018659947085e-07,2.666335927988e-07,1.4671250549832026e-07
3.2617087815502627e-07,2.589448454257e-07,1.4434797121729618e-07
3.2613989620485765e-07,3.405506781435e-07,1.6659476989122753e-07
3.261089201425231e-07,3.271120481132e-07,1.6330485694703524e-07
3.260779499663434e-07,3.148603651869e-07,1.6018549676071592e-07
3.2604698567464015e-07,3.036317023939e-07,1.5722018736961703e-07
3.2601602726573546e-07,2.932939096708e-07,1.5439525437795181e-07
3.2598507473795225e-07,2.83738896812e-07,1.5169921111711815e-07
3.2595412808961404e-07,2.748771255484e-07,1.4912229223662898e-07
3.259231873190446e-07,2.666335927988e-07,1.4665610676841892e-07
3.25892252424569e-07,2.589448454257e-07,1.4429337543686126e-07
3.2586132340451246e-07,2.517567240962e-07,1.4202772860879363e-07
3.258304002572011e-07,3.271120481132e-07,1.632349831622746e-07
3.257994829809616e-07,3.148603651869e-07,1.6011826631940116e-07
3.2576857157412093e-07,3.036317023939e-07,1.5715542249431096e-07
3.2573766603500724e-07,2.932939096708e-07,1.5433279552746468e-07
3.2570676636194924e-07,2.83738896812e-07,1.5163891410835394e-07
3.256758725532758e-07,2.748771255484e-07,1.4906402597419938e-07
3.256449846073168e-07,2.666335927988e-07,1.465997514261303e-07
3.256141025224028e-07,2.589448454257e-07,1.4423882098127974e-07
3.255832262968651e-07,2.517567240962e-07,1.4197487358594384e-07
3.2555235592903497e-07,2.450226324737e-07,1.3980229922283912e-07
3.25521491417245e-07,3.148603651869e-07,1.6005109233938702e-07
3.2549063275982826e-07,3.036317023939e-07,1.5709071100453792e-07
3.2545977995511837e-07,2.932939096708e-07,1.5427038723816684e-07
3.2542893300144934e-07,2.83738896812e-07,1.515786650598647e-07
3.253980918971561e-07,2.748771255484e-07,1.4900580527087448e-07
3.253672566405746e-07,2.666335927988e-07,1.4654343942128057e-07
3.253364272300406e-07,2.589448454257e-07,1.4418430780352795e-07
3.2530560366389085e-07,2.517567240962e-07,1.4192205792821458e-07
3.252747859404629e-07,2.450226324737e-07,1.3975108733627787e-07
3.2524397405809495e-07,2.387021914639e-07,1.3766641944667525e-07
3.2521316801512546e-07,3.036317023939e-07,1.570260528341725e-07
3.2518236780989374e-07,2.932939096708e-07,1.5420802944854908e-07
3.251515734407399e-07,2.83738896812e-07,1.5151846391431744e-07
3.2512078490600436e-07,2.748771255484e-07,1.4894763007311083e-07
3.250900022040283e-07,2.666335927988e-07,1.4648717070377354e-07
3.2505922533315364e-07,2.589448454257e-07,1.4412983585665388e-07
3.2502845429172285e-07,2.517567240962e-07,1.4186928159152747e-07
3.249976890780788e-07,2.450226324737e-07,1.3969991299432373e-07
3.249669296905655e-07,2.387021914639e-07,1.3761676018647127e-07
3.2493617612752705e-07,2.327601800846e-07,1.3561537928118864e-07
3.2490542838730873e-07,4.653875126651e-07,1.9133022872151782e-07
3.248746864682558e-07,4.371047451207e-07,1.8636233622310876e-07
3.248439503687147e-07,4.129458350169e-07,1.818173129966632e-07
3.24813220087032e-07,3.919365963066e-07,1.7761593376730292e-07
3.2478249562155545e-07,3.734118615961e-07,1.737018282232623e-07
3.247517769706331e-07,3.568971940563e-07,1.7003326182830366e-07
3.247210641326137e-07,3.420422870794e-07,1.6657834483086163e-07
3.246903571058465e-07,3.285811139658e-07,1.6331207462156527e-07
3.2465965588868147e-07,3.163068879561e-07,1.6021442364691565e-07
3.246289604794694e-07,3.050556820798e-07,1.5726905544246258e-07
3.2459827087656137e-07,4.371047451207e-07,1.8627134392051484e-07
3.2456758707830913e-07,4.129458350169e-07,1.817307038083577e-07
3.245369090830654e-07,3.919365963066e-07,1.7753328010740964e-07
3.245062368891832e-07,3.734118615961e-07,1.7362277648240424e-07
3.244755704950161e-07,3.568971940563e-07,1.69957513235425e-07
3.2444490989891856e-07,3.420422870794e-07,1.6650564259332058e-07
3.244142550992457e-07,3.285811139658e-07,1.632421949324378e-07
3.243836060943529e-07,3.163068879561e-07,1.601471691877518e-07
3.2435296288259643e-07,3.050556820798e-07,1.5720425055913546e-07
3.243223254623331e-07,2.946953462733e-07,1.5439992163438976e-07
3.242916938319205e-07,4.129458350169e-07,1.8164417715898474e-07
3.242610679897165e-07,3.919365963066e-07,1.774507033997404e-07
3.2423044793408e-07,3.734118615961e-07,1.73543796721183e-07
3.2419983366337025e-07,3.568971940563e-07,1.6988183216033496e-07
3.2416922517594713e-07,3.420422870794e-07,1.6643300384373992e-07
3.2413862247017133e-07,3.285811139658e-07,1.63172375071941e-07
3.241080255444039e-07,3.163068879561e-07,1.600799712192616e-07
3.240774343970068e-07,3.050556820798e-07,1.5713949910995525e-07
3.2404684902634214e-07,2.946953462733e-07,1.543374592973147e-07
3.240162694307734e-07,2.851177903311e-07,1.5166251384390383e-07
3.23985695608664e-07,3.919365963066e-07,1.7736820353669807e-07
3.239551275583782e-07,3.734118615961e-07,1.7346488884116009e-07
3.239245652782809e-07,3.568971940563e-07,1.6980621851263617e-07
3.238940087667377e-07,3.420422870794e-07,1.6636042849883468e-07
3.238634580221147e-07,3.285811139658e-07,1.6310261496312011e-07
3.238329130427785e-07,3.163068879561e-07,1.6001282967015368e-07
3.238023738270966e-07,3.050556820798e-07,1.5707480102871978e-07
3.2377184037343713e-07,2.946953462733e-07,1.5427504752470126e-07
3.237413126801684e-07,2.851177903311e-07,1.5160224632225138e-07
3.237107907456599e-07,2.762334759841e-07,1.490467730088563e-07
3.2368027456828117e-07,3.734118615961e-07,1.7338605274407693e-07
3.2364976414640293e-07,3.568971940563e-07,1.6973067220209306e-07
3.2361925947839605e-07,3.420422870794e-07,1.6628791647546612e-07
3.235887605626323e-07,3.285811139658e-07,1.6303291452915287e-07
3.23558267397484e-07,3.163068879561e-07,1.5994574446925707e-07
3.235277799813241e-07,3.050556820798e-07,1.57010156249337e-07
3.2349729831252577e-07,2.946953462733e-07,1.5421268625503906e-07
3.2346682238946356e-07,2.851177903311e-07,1.5154202672464313e-07
3.2343635221051214e-07,2.762334759841e-07,1.489885660909597e-07
3.2340588777404673e-07,2.679674001511e-07,1.4654404706784628e-07
3.2337542907844347e-07,3.568971940563e-07,1.6965519313863172e-07
3.2334497612207866e-07,3.420422870794e-07,1.6621546769064153e-07
3.233145289033298e-07,3.285811139658e-07,1.629632736933494e-07
3.232840874205746e-07,3.163068879561e-07,1.5987871554552108e-07
3.2325365167219137e-07,3.050556820798e-07,1.5694556470582415e-07
3.2322322165655947e-07,2.946953462733e-07,1.5415037542691802e-07
3.231927973720581e-07,2.851177903311e-07,1.5148185499380838e-07
3.2316237881706787e-07,2.762334759841e-07,1.4893040466144248e-07
3.231319659899694e-07,2.679674001511e-07,1.4648777818411807e-07
3.231015588891444e-07,2.602561096947e-07,1.4414682326353243e-07
3.230711575129748e-07,3.420422870794e-07,1.6614308206151372e-07
3.2304076185984334e-07,3.285811139658e-07,1.6289369237915158e-07
3.2301037192813334e-07,3.163068879561e-07,1.598117428280149e-07
3.229799877162287e-07,3.050556820798e-07,1.5688102633230815e-07
3.2294960922251405e-07,2.946953462733e-07,1.5408811497902812e-07
3.229192364453743e-07,2.851177903311e-07,1.5142173107256803e-07
3.2288886938319535e-07,2.762334759841e-07,1.4887228866687655e-07
3.228585080343635e-07,2.679674001511e-07,1.4643155253691705e-07
3.2282815239726576e-07,2.602561096947e-07,1.4409237996135208e-07
3.227978024702897e-07,2.530454452818e-07,1.4184852211247372e-07
3.227674582518235e-07,3.285811139658e-07,1.62824170510133e-07
3.227371197402559e-07,3.163068879561e-07,1.5974482624592756e-07
3.227067869339761e-07,3.050556820798e-07,1.5681654106302497e-07
3.2267645983137453e-07,2.946953462733e-07,1.5402590485015916e-07
3.226461384308414e-07,2.851177903311e-07,1.5136165490383465e-07
3.2261582273076804e-07,2.762334759841e-07,1.4881421805391806e-07
3.225855127295462e-07,2.679674001511e-07,1.463753700763077e-07
3.2255520842556855e-07,2.602561096947e-07,1.440379778096182e-07
3.225249098172279e-07,2.530454452818e-07,1.4179580080202545e-07
3.224946169029178e-07,2.462888105759e-07,1.396433365968774e-07
3.224643296810327e-07,3.163068879561e-07,1.5967796572856736e-07
3.224340481499672e-07,3.050556820798e-07,1.5675210883231958e-07
3.224037723081169e-07,2.946953462733e-07,1.539637449792005e-07
3.223735021538779e-07,2.851177903311e-07,1.51301626430612e-07
3.2234323768564665e-07,2.762334759841e-07,1.48756192769307e-07
3.2231297890182056e-07,2.679674001511e-07,1.4631923075243182e-07
3.2228272580079737e-07,2.602561096947e-07,1.4398361676157734e-07
3.2225247838097557e-07,2.530454452818e-07,1.417431187060512e-07
3.2222223664075427e-07,2.462888105759e-07,1.3959224150857054e-07
3.221920005785328e-07,2.399458264828e-07,1.3752610506413754e-07
3.2216177019271205e-07,3.050556820798e-07,1.566877295746456e-07
3.2213154548169237e-07,2.946953462733e-07,1.5390163530514115e-07
3.2210132644387533e-07,2.851177903311e-07,1.512416455959952e-07
3.22071113077663e-07,2.762334759841e-07,1.4869821275986725e-07
3.220409053814582e-07,2.679674001511e-07,1.4626313451550843e-07
3.22010703353664e-07,2.602561096947e-07,1.4392929677054715e-07
3.219805069926843e-07,2.530454452818e-07,1.4169047578070304e-07
3.219503162969237e-07,2.462888105759e-07,1.3954118383518224e-07
3.2192013126478696e-07,2.399458264828e-07,1.374765473733891e-07
3.2188995189468005e-07,2.339812720201e-07,1.3549220962435119e-07
3.218597781850091e-07,4.670013424804e-07,1.9053917675148762e-07
3.218296101341809e-07,4.386964239062e-07,1.8564190146513157e-07
3.2179944774060293e-07,4.145153627726e-07,1.8116003225202886e-07
3.2176929100268353e-07,3.934839730327e-07,1.7701570253496595e-07
3.2173913991883066e-07,3.749370872924e-07,1.731535127472535e-07
3.2170899448745443e-07,3.584002687228e-07,1.6953245061036684e-07
3.21678854706964e-07,3.435232107162e-07,1.661211814159804e-07
3.216487205757701e-07,3.300398865728e-07,1.628951405481791e-07
3.21618592092284e-07,3.177435095334e-07,1.5983465382566888e-07
3.215884692549167e-07,3.064701526273e-07,1.5692367530975012e-07
3.21558352062081e-07,4.386964239062e-07,1.855516118884484e-07
3.2152824051218946e-07,4.145153627726e-07,1.810740486878167e-07
3.2149813460365563e-07,3.934839730327e-07,1.7693360711452808e-07
3.2146803433489337e-07,3.749370872924e-07,1.730749598301265e-07
3.2143793970431746e-07,3.584002687228e-07,1.6945714809743742e-07
3.21407850710343e-07,3.435232107162e-07,1.6604887819277722e-07
3.213777673513857e-07,3.300398865728e-07,1.6282561770426866e-07
3.213476896258622e-07,3.177435095334e-07,1.5976771831077315e-07
3.213176175321893e-07,3.064701526273e-07,1.5685915522360865e-07
3.212875510687847e-07,2.960876657911e-07,1.5408665337676683e-07
3.2125749023406644e-07,4.145153627726e-07,1.8098814676787553e-07
3.212274350264534e-07,3.934839730327e-07,1.768515878661489e-07
3.2119738544436485e-07,3.749370872924e-07,1.7299647821058738e-07
3.2116734148622084e-07,3.584002687228e-07,1.6938191250498897e-07
3.211373031504417e-07,3.435232107162e-07,1.6597663793386673e-07
3.211072704354487e-07,3.300398865728e-07,1.6275615422962582e-07
3.210772433396636e-07,3.177435095334e-07,1.5970083888355775e-07
3.210472218615088e-07,3.064701526273e-07,1.5679468821818568e-07
3.2101720599940705e-07,2.960876657911e-07,1.5402444470639697e-07
