Ncht,Nchb,Nchl,Nchr,Cg
9.877587758775877091e+02,9.877587758775877091e+02,2.422682268226822444e+01,2.422682268226822444e+01,3.904022288147095181e-11
9.880288028802879126e+02,9.880288028802879126e+02,2.423162316231622881e+01,2.423162316231622881e+01,3.905082513331694637e-11
9.882988298829882297e+02,9.882988298829882297e+02,2.423642364236423674e+01,2.423642364236423674e+01,3.906142738516294093e-11
9.885688568856885468e+02,9.885688568856885468e+02,2.424122412241224112e+01,2.424122412241224112e+01,3.907202963700892903e-11
9.888388838883887502e+02,9.888388838883887502e+02,2.424602460246024194e+01,2.424602460246024194e+01,3.908263188885491712e-11
9.891089108910890673e+02,9.891089108910890673e+02,2.425082508250824986e+01,2.425082508250824986e+01,3.909323414070090522e-11
9.893789378937892707e+02,9.893789378937892707e+02,2.425562556255625424e+01,2.425562556255625424e+01,3.910383639254688685e-11
9.896489648964895878e+02,9.896489648964895878e+02,2.426042604260426216e+01,2.426042604260426216e+01,3.911443864439287495e-11
9.899189918991899049e+02,9.899189918991899049e+02,2.426522652265226299e+01,2.426522652265226299e+01,3.912504089623888243e-11
9.901890189018901083e+02,9.901890189018901083e+02,2.427002700270027091e+01,2.427002700270027091e+01,3.913564314808486407e-11
9.904590459045904254e+02,9.904590459045904254e+02,2.427482748274827529e+01,2.427482748274827529e+01,3.914624539993085863e-11
9.907290729072906288e+02,9.907290729072906288e+02,2.427962796279627611e+01,2.427962796279627611e+01,3.915684765177684026e-11
9.909990999099909459e+02,9.909990999099909459e+02,2.428442844284428404e+01,2.428442844284428404e+01,3.916744990362282836e-11
9.912691269126913767e+02,9.912691269126913767e+02,2.428922892289229551e+01,2.428922892289229551e+01,3.917805215546883584e-11
9.915391539153914664e+02,9.915391539153914664e+02,2.429402940294028923e+01,2.429402940294028923e+01,3.918865440731481748e-11
9.918091809180918972e+02,9.918091809180918972e+02,2.429882988298829716e+01,2.429882988298829716e+01,3.919925665916081204e-11
9.920792079207919869e+02,9.920792079207919869e+02,2.430363036303630153e+01,2.430363036303630153e+01,3.920985891100678721e-11
9.923492349234924177e+02,9.923492349234924177e+02,2.430843084308430591e+01,2.430843084308430591e+01,3.922046116285278177e-11
9.926192619261925074e+02,9.926192619261925074e+02,2.431323132313231028e+01,2.431323132313231028e+01,3.923106341469877633e-11
9.928892889288929382e+02,9.928892889288929382e+02,2.431803180318031821e+01,2.431803180318031821e+01,3.924166566654477088e-11
9.931593159315932553e+02,9.931593159315932553e+02,2.432283228322832613e+01,2.432283228322832613e+01,3.925226791839075252e-11
9.934293429342933450e+02,9.934293429342933450e+02,2.432763276327633051e+01,2.432763276327633051e+01,3.926287017023674062e-11
9.936993699369937758e+02,9.936993699369937758e+02,2.433243324332433133e+01,2.433243324332433133e+01,3.927347242208273518e-11
9.939693969396938655e+02,9.939693969396938655e+02,2.433723372337234281e+01,2.433723372337234281e+01,3.928407467392871681e-11
9.942394239423942963e+02,9.942394239423942963e+02,2.434203420342033652e+01,2.434203420342033652e+01,3.929467692577472429e-11
9.945094509450943860e+02,9.945094509450943860e+02,2.434683468346834445e+01,2.434683468346834445e+01,3.930527917762069947e-11
9.947794779477948168e+02,9.947794779477948168e+02,2.435163516351634883e+01,2.435163516351634883e+01,3.931588142946669402e-11
9.950495049504949066e+02,9.950495049504949066e+02,2.435643564356435675e+01,2.435643564356435675e+01,3.932648368131267566e-11
9.953195319531953373e+02,9.953195319531953373e+02,2.436123612361236113e+01,2.436123612361236113e+01,3.933708593315867022e-11
9.955895589558954271e+02,9.955895589558954271e+02,2.436603660366036550e+01,2.436603660366036550e+01,3.934768818500465831e-11
9.958595859585958578e+02,9.958595859585958578e+02,2.437083708370836987e+01,2.437083708370836987e+01,3.935829043685065287e-11
9.961296129612959476e+02,9.961296129612959476e+02,2.437563756375637780e+01,2.437563756375637780e+01,3.936889268869663451e-11
9.963996399639963784e+02,9.963996399639963784e+02,2.438043804380437862e+01,2.438043804380437862e+01,3.937949494054262907e-11
9.966696669666966955e+02,9.966696669666966955e+02,2.438523852385238300e+01,2.438523852385238300e+01,3.939009719238861716e-11
9.969396939693968989e+02,9.969396939693968989e+02,2.439003900390039092e+01,2.439003900390039092e+01,3.940069944423459880e-11
9.972097209720972160e+02,9.972097209720972160e+02,2.439483948394839530e+01,2.439483948394839530e+01,3.941130169608059982e-11
9.974797479747974194e+02,9.974797479747974194e+02,2.439963996399639612e+01,2.439963996399639612e+01,3.942190394792658792e-11
9.977497749774977365e+02,9.977497749774977365e+02,2.440444044404440405e+01,2.440444044404440405e+01,3.943250619977258248e-11
9.980198019801980536e+02,9.980198019801980536e+02,2.440924092409240842e+01,2.440924092409240842e+01,3.944310845161857057e-11
9.982898289828982570e+02,9.982898289828982570e+02,2.441404140414041279e+01,2.441404140414041279e+01,3.945371070346455221e-11
9.985598559855985741e+02,9.985598559855985741e+02,2.441884188418841717e+01,2.441884188418841717e+01,3.946431295531055323e-11
9.988298829882987775e+02,9.988298829882987775e+02,2.442364236423642510e+01,2.442364236423642510e+01,3.947491520715654132e-11
9.990999099909990946e+02,9.990999099909990946e+02,2.442844284428442947e+01,2.442844284428442947e+01,3.948551745900252942e-11
9.993699369936994117e+02,9.993699369936994117e+02,2.443324332433243029e+01,2.443324332433243029e+01,3.949611971084851106e-11
9.996399639963996151e+02,9.996399639963996151e+02,2.443804380438043822e+01,2.443804380438043822e+01,3.950672196269449915e-11
9.999099909990999322e+02,9.999099909990999322e+02,2.444284428442844259e+01,2.444284428442844259e+01,3.951732421454050664e-11
1.000180018001800136e+03,1.000180018001800136e+03,2.444764476447644341e+01,2.444764476447644341e+01,3.952792646638648827e-11
1.000450045004500453e+03,1.000450045004500453e+03,2.445244524452445134e+01,2.445244524452445134e+01,3.953852871823248283e-11
1.000720072007200770e+03,1.000720072007200770e+03,2.445724572457245571e+01,2.445724572457245571e+01,3.954913097007846446e-11
1.000990099009900973e+03,1.000990099009900973e+03,2.446204620462045654e+01,2.446204620462045654e+01,3.955973322192445256e-11
1.001260126012601290e+03,1.001260126012601290e+03,2.446684668466846446e+01,2.446684668466846446e+01,3.957033547377044066e-11
1.001530153015301494e+03,1.001530153015301494e+03,2.447164716471646884e+01,2.447164716471646884e+01,3.958093772561644168e-11
1.001800180018001811e+03,1.001800180018001811e+03,2.447644764476448032e+01,2.447644764476448032e+01,3.959153997746242331e-11
1.002070207020702128e+03,1.002070207020702128e+03,2.448124812481247758e+01,2.448124812481247758e+01,3.960214222930841141e-11
1.002340234023402331e+03,1.002340234023402331e+03,2.448604860486048551e+01,2.448604860486048551e+01,3.961274448115439951e-11
1.002610261026102648e+03,1.002610261026102648e+03,2.449084908490849344e+01,2.449084908490849344e+01,3.962334673300039407e-11
1.002880288028802738e+03,1.002880288028802738e+03,2.449564956495649781e+01,2.449564956495649781e+01,3.963394898484638216e-11
1.003150315031503055e+03,1.003150315031503055e+03,2.450045004500449863e+01,2.450045004500449863e+01,3.964455123669237026e-11
1.003420342034203259e+03,1.003420342034203259e+03,2.450525052505251011e+01,2.450525052505251011e+01,3.965515348853835836e-11
1.003690369036903576e+03,1.003690369036903576e+03,2.451005100510051093e+01,2.451005100510051093e+01,3.966575574038434645e-11
1.003960396039603893e+03,1.003960396039603893e+03,2.451485148514851176e+01,2.451485148514851176e+01,3.967635799223034101e-11
1.004230423042304096e+03,1.004230423042304096e+03,2.451965196519651613e+01,2.451965196519651613e+01,3.968696024407632265e-11
1.004500450045004413e+03,1.004500450045004413e+03,2.452445244524452406e+01,2.452445244524452406e+01,3.969756249592232367e-11
1.004770477047704617e+03,1.004770477047704617e+03,2.452925292529252843e+01,2.452925292529252843e+01,3.970816474776830530e-11
1.005040504050404934e+03,1.005040504050404934e+03,2.453405340534053281e+01,2.453405340534053281e+01,3.971876699961429986e-11
1.005310531053105251e+03,1.005310531053105251e+03,2.453885388538853718e+01,2.453885388538853718e+01,3.972936925146028796e-11
1.005580558055805454e+03,1.005580558055805454e+03,2.454365436543654511e+01,2.454365436543654511e+01,3.973997150330626959e-11
1.005850585058505771e+03,1.005850585058505771e+03,2.454845484548454948e+01,2.454845484548454948e+01,3.975057375515227061e-11
1.006120612061205975e+03,1.006120612061205975e+03,2.455325532553255030e+01,2.455325532553255030e+01,3.976117600699825871e-11
1.006390639063906292e+03,1.006390639063906292e+03,2.455805580558055823e+01,2.455805580558055823e+01,3.977177825884424034e-11
1.006660666066606723e+03,1.006660666066606723e+03,2.456285628562856260e+01,2.456285628562856260e+01,3.978238051069024137e-11
1.006930693069306813e+03,1.006930693069306813e+03,2.456765676567656342e+01,2.456765676567656342e+01,3.979298276253621654e-11
1.007200720072007243e+03,1.007200720072007243e+03,2.457245724572457135e+01,2.457245724572457135e+01,3.980358501438222402e-11
1.007470747074707333e+03,1.007470747074707333e+03,2.457725772577257572e+01,2.457725772577257572e+01,3.981418726622819919e-11
1.007740774077407764e+03,1.007740774077407764e+03,2.458205820582058365e+01,2.458205820582058365e+01,3.982478951807420022e-11
1.008010801080107854e+03,1.008010801080107854e+03,2.458685868586858447e+01,2.458685868586858447e+01,3.983539176992018185e-11
1.008280828082808284e+03,1.008280828082808284e+03,2.459165916591659240e+01,2.459165916591659240e+01,3.984599402176617641e-11
1.008550855085508374e+03,1.008550855085508374e+03,2.459645964596459677e+01,2.459645964596459677e+01,3.985659627361215804e-11
1.008820882088208805e+03,1.008820882088208805e+03,2.460126012601259760e+01,2.460126012601259760e+01,3.986719852545816553e-11
1.009090909090908895e+03,1.009090909090908895e+03,2.460606060606060552e+01,2.460606060606060552e+01,3.987780077730414070e-11
1.009360936093609325e+03,1.009360936093609325e+03,2.461086108610861700e+01,2.461086108610861700e+01,3.988840302915013526e-11
1.009630963096309415e+03,1.009630963096309415e+03,2.461566156615661072e+01,2.461566156615661072e+01,3.989900528099611689e-11
1.009900990099009846e+03,1.009900990099009846e+03,2.462046204620461864e+01,2.462046204620461864e+01,3.990960753284211145e-11
1.010171017101709936e+03,1.010171017101709936e+03,2.462526252625262302e+01,2.462526252625262302e+01,3.992020978468810601e-11
1.010441044104410366e+03,1.010441044104410366e+03,2.463006300630062739e+01,2.463006300630062739e+01,3.993081203653409411e-11
1.010711071107110683e+03,1.010711071107110683e+03,2.463486348634863177e+01,2.463486348634863177e+01,3.994141428838008867e-11
1.010981098109810887e+03,1.010981098109810887e+03,2.463966396639663969e+01,2.463966396639663969e+01,3.995201654022607030e-11
1.011251125112511204e+03,1.011251125112511204e+03,2.464446444644464762e+01,2.464446444644464762e+01,3.996261879207205840e-11
1.011521152115211407e+03,1.011521152115211407e+03,2.464926492649265199e+01,2.464926492649265199e+01,3.997322104391805296e-11
1.011791179117911724e+03,1.011791179117911724e+03,2.465406540654065282e+01,2.465406540654065282e+01,3.998382329576404105e-11
1.012061206120612042e+03,1.012061206120612042e+03,2.465886588658866430e+01,2.465886588658866430e+01,3.999442554761004207e-11
1.012331233123312245e+03,1.012331233123312245e+03,2.466366636663665801e+01,2.466366636663665801e+01,4.000502779945601725e-11
1.012601260126012562e+03,1.012601260126012562e+03,2.466846684668466594e+01,2.466846684668466594e+01,4.001563005130201181e-11
1.012871287128712765e+03,1.012871287128712765e+03,2.467326732673267031e+01,2.467326732673267031e+01,4.002623230314799990e-11
1.013141314131413083e+03,1.013141314131413083e+03,2.467806780678067824e+01,2.467806780678067824e+01,4.003683455499400092e-11
1.013411341134113400e+03,1.013411341134113400e+03,2.468286828682868261e+01,2.468286828682868261e+01,4.004743680683998256e-11
1.013681368136813603e+03,1.013681368136813603e+03,2.468766876687668343e+01,2.468766876687668343e+01,4.005803905868597066e-11
1.013951395139513920e+03,1.013951395139513920e+03,2.469246924692469136e+01,2.469246924692469136e+01,4.006864131053195229e-11
1.014221422142214124e+03,1.014221422142214124e+03,2.469726972697269929e+01,2.469726972697269929e+01,4.007924356237794685e-11
1.014491449144914441e+03,1.014491449144914441e+03,2.470207020702070011e+01,2.470207020702070011e+01,4.008984581422394141e-11
1.014761476147614758e+03,1.014761476147614758e+03,2.470687068706870448e+01,2.470687068706870448e+01,4.010044806606993597e-11
1.015031503150314961e+03,1.015031503150314961e+03,2.471167116711671241e+01,2.471167116711671241e+01,4.011105031791592406e-11
1.015301530153015278e+03,1.015301530153015278e+03,2.471647164716471679e+01,2.471647164716471679e+01,4.012165256976191216e-11
1.015571557155715482e+03,1.015571557155715482e+03,2.472127212721271761e+01,2.472127212721271761e+01,4.013225482160790026e-11
1.015841584158415799e+03,1.015841584158415799e+03,2.472607260726072553e+01,2.472607260726072553e+01,4.014285707345388835e-11
1.016111611161116116e+03,1.016111611161116116e+03,2.473087308730872991e+01,2.473087308730872991e+01,4.015345932529988291e-11
1.016381638163816319e+03,1.016381638163816319e+03,2.473567356735673073e+01,2.473567356735673073e+01,4.016406157714586455e-11
1.016651665166516636e+03,1.016651665166516636e+03,2.474047404740473866e+01,2.474047404740473866e+01,4.017466382899185911e-11
1.016921692169216840e+03,1.016921692169216840e+03,2.474527452745274303e+01,2.474527452745274303e+01,4.018526608083784074e-11
1.017191719171917157e+03,1.017191719171917157e+03,2.475007500750075096e+01,2.475007500750075096e+01,4.019586833268382884e-11
1.017461746174617588e+03,1.017461746174617588e+03,2.475487548754875178e+01,2.475487548754875178e+01,4.020647058452983632e-11
1.017731773177317677e+03,1.017731773177317677e+03,2.475967596759675970e+01,2.475967596759675970e+01,4.021707283637582442e-11
1.018001800180018108e+03,1.018001800180018108e+03,2.476447644764476763e+01,2.476447644764476763e+01,4.022767508822181251e-11
1.018271827182718198e+03,1.018271827182718198e+03,2.476927692769276490e+01,2.476927692769276490e+01,4.023827734006780061e-11
1.018541854185418629e+03,1.018541854185418629e+03,2.477407740774077283e+01,2.477407740774077283e+01,4.024887959191379517e-11
1.018811881188118718e+03,1.018811881188118718e+03,2.477887788778878431e+01,2.477887788778878431e+01,4.025948184375977680e-11
1.019081908190819149e+03,1.019081908190819149e+03,2.478367836783677802e+01,2.478367836783677802e+01,4.027008409560577783e-11
1.019351935193519239e+03,1.019351935193519239e+03,2.478847884788478595e+01,2.478847884788478595e+01,4.028068634745175300e-11
1.019621962196219670e+03,1.019621962196219670e+03,2.479327932793279032e+01,2.479327932793279032e+01,4.029128859929775402e-11
1.019891989198919759e+03,1.019891989198919759e+03,2.479807980798080180e+01,2.479807980798080180e+01,4.030189085114372919e-11
1.020162016201620077e+03,1.020162016201620077e+03,2.480288028802879907e+01,2.480288028802879907e+01,4.031249310298971729e-11
1.020432043204320507e+03,1.020432043204320507e+03,2.480768076807680700e+01,2.480768076807680700e+01,4.032309535483571831e-11
1.020702070207020597e+03,1.020702070207020597e+03,2.481248124812481493e+01,2.481248124812481493e+01,4.033369760668169994e-11
1.020972097209721028e+03,1.020972097209721028e+03,2.481728172817281930e+01,2.481728172817281930e+01,4.034429985852769450e-11
1.021242124212421118e+03,1.021242124212421118e+03,2.482208220822082012e+01,2.482208220822082012e+01,4.035490211037368260e-11
1.021512151215121548e+03,1.021512151215121548e+03,2.482688268826883160e+01,2.482688268826883160e+01,4.036550436221967070e-11
1.021782178217821638e+03,1.021782178217821638e+03,2.483168316831683242e+01,2.483168316831683242e+01,4.037610661406566526e-11
1.022052205220522069e+03,1.022052205220522069e+03,2.483648364836483680e+01,2.483648364836483680e+01,4.038670886591165335e-11
